,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
80,2020-10-07 17:47:25,$DXY  Head &amp; Shoulders Pattern 101  $gdx $gld $slv $f $ge $aapl $msft $dis $tsla $eur $amzn $bac $usdchf $gbpusd $ubs $ba $mrna $ibb $jnj $baba $fb $usdinr $twtr $gs $jpm $ms $jnj $pton $spx $spy $qqq $eurusd $usdjpy $xlf $uup $vix $gold #forex #forexsignals #forextrading ,53,0.001225546871386949,0.0,1.0,0.0,0.0
88,2020-10-07 17:14:49,"Wed Oct 7    15m $GS  New from VZLABS, Pars Fortuna's Zoltan's Picks is now using a new forecasting tool to project intra-day Price direction,  here's a sample  GS has suffered from  a 60min Opening Range Breakdown ",8241,0.19056097673773295,0.094,0.9059999999999999,0.0,-0.5880180664107664
90,2020-10-07 17:10:48,"$GS looking good around these levels. Has been setting a nice base and could break out into earnings. Trading income will provide a large boost to the bottom line, and they have less exposure to bad  commercial loans",672,0.015539009388151503,0.07400000000000001,0.733,0.193,0.6424299773389447
92,2020-10-07 17:02:27,Top 10 Buy Signals  $TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE #FF $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM $AAPL $gold ,505,0.011677380566988856,0.0,0.966,0.034,0.20466233408870185
94,2020-10-07 16:53:53,  $TWTR 14 years old and $SQ 12. $GS 151 years. Yes.,18249,0.4219812236969893,0.0,0.787,0.213,0.5714942538038199
95,2020-10-07 16:42:53,"Today Top Flow in #Financial sector, Buy Flow &amp; Sell Flow $CME $PGR $AXP $TRV $AIG $PNC $DFS $MS $TROW $PRU $C $JPM $WFC $BAC $SPG $MET $KEY $BK $GS $MCO #stock #stocks #StockMarket #Investment #finance #investing  ",3988,0.09221662119039913,0.0,0.9520000000000001,0.048,0.22095542246681776
98,2020-10-07 16:08:24,  And $gs is a 100% total zombie company adding zero to the economy or markets.,146,0.003376034777782916,0.0,1.0,0.0,0.0
103,2020-10-07 15:47:12,"Charles Schwab TD Ameritrade merger closed✨  $SCHW different &amp; better biz model $GS $BAC 🔥  Telephone support timely, consistent &amp; helpful💫   Serious options traders understand why u need✨  Charlie knows not mess w SSE options platform🔥  ✨  $ES_F $SPX $SPY $SLV",144,0.003329787726032465,0.031,0.7859999999999999,0.184,0.7539020024973409
105,2020-10-07 15:30:30,Inside 60's Hourly:  $AAPL $AMD $AMZN $GS $SQ $TWTR $ZM,4759,0.11004485964019793,0.0,1.0,0.0,0.0
108,2020-10-07 15:22:15," $AEP, $AIG, $ALK, $ALLY, $ATVI, $BABA, $BAM, $BX, $CRWD, $GRUB, $GS, $HD, $HES, $HZNP, $IR, $LEN    Moving",149,0.003445405355408593,0.0,1.0,0.0,0.0
109,2020-10-07 15:21:36,"Today Top Flow in #Financial sector, Buy Flow &amp; Sell Flow $CME $PGR $AXP $MS $TRV $AIG $DFS $PRU $CB $PNC $C $JPM $SPG $WFC $MCO $MET $SCHW $ICE $KEY $GS #stock #stocks #StockMarket #Investment #finance #investing  ",4581,0.1059288720344078,0.0,0.9520000000000001,0.048,0.2237294108125607
111,2020-10-07 15:06:00,McDonald's With A V Shape Recovery   $aapl $amzn $ba $bhc $brk $ko $ibm $pep $msft $nflx $tsla $goog $mcd $shak $crm $tst $dis $f $ge $gm $hlf $iep $ge $gm $tgt $kr $jpm $bac $c $ms $gs $dal $luv $ual $nke $sbux  $tst $abbv $pfe $mrk $googl $orcl ,131,0.003029181889654535,0.0,1.0,0.0,0.0
114,2020-10-07 15:02:36,"$GS [15s. delayed] filed form 424B2 on October 07, 11:01:31 ",1480,0.03422281829533367,0.0,1.0,0.0,0.0
115,2020-10-07 15:00:05,Notable activity on social media in the past week  $ELSE - Up $SBUX - Down $DB - Down $AMZN - Down $ORCL - Up $CRWD - Up $MSB - Up $GRWG - Up $GS - Down $CREG - Up,732,0.01692642094066503,0.0,1.0,0.0,0.0
116,2020-10-07 14:46:35,$GS had the push to 206 that we were looking for. Want to see it stay above that price for a chance at the bigger move I mentioned before.   🦊,19,0.0004393469916292837,0.0,0.883,0.11699999999999999,0.31833980021273645
118,2020-10-07 14:28:15,"Oct 07 Wednesday, $GS is $202.52  Bearish target $201.09 Bearish target $200.00",1043,0.024117837487860148,0.0,1.0,0.0,0.0
120,2020-10-07 14:25:08,"MY FINANCIAL play is always w/ $jpm or $gs, but....  $STL just broke out FYI  1st 🎯 $12.8  2nd 🎯 $14.4 3rd 🎯 $16.0   .....don’t forget about (you know who) ",288,0.0066595754520649315,0.14400000000000002,0.705,0.151,0.0605002404846691
123,2020-10-07 14:11:34," $ALK, $BABA, C, $CHWY, $COP, $DIS, $GS, $KHC, $LMNX, $MRK, $MRNA, $MSFT, $NEM, $NTES, $PFE, $PLL    Moving",149,0.003445405355408593,0.0,1.0,0.0,0.0
124,2020-10-07 14:06:18,Names on my watchlist today include! 👇🏽  $BA $AMZN $AAPL $SBUX $ABBV $TTWO $GS $BMY $VZ $MSFT $GOOGL $TSLA $COST $PYPL $CHWY $FDX $WORK $SHOP $CRWD $DXCM $NOW $BRK.B  EAT - SLEEP - PROFIT 🚀,853,0.019724367571567314,0.0,0.888,0.11199999999999999,0.6145878763353836
125,2020-10-07 14:01:58,$ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM $PLUG  To stay updated with trading experts join here for more information on trading ,49,0.0011330527678860473,0.0,0.9359999999999999,0.064,0.2963353836192943
126,2020-10-07 13:59:11,Is Amazon Legally Obligated to Pay You? -   $BTC $MSFT $FB $NVDA $BYND $TWLO $BKNG $AMZN $GOOGL $BIDU $BABA $DIS $AAPL $GS $TSLA $NFLX $AMD $BA $CRM $LULU $ROKU,1188,0.02747074873976784,0.047,0.847,0.105,0.18278704620080471
127,2020-10-07 13:55:10,*reshare* $GS ,5391,0.12465892799334045,0.0,1.0,0.0,0.0
130,2020-10-07 13:49:46,"$SQ up 20x in the last 5y (and now bigger than $GS), while $TWTR is nearing multi year highs. Time to admit  is one of America’s greatest CEOs.",43246,1.0,0.0,0.812,0.188,1.4368
132,2020-10-07 13:42:50,"Best trading community, GET STOCKS &amp; OPTIONS ALERTS:   $NIO $BYND $USEG $SHOP $GS $UNFI $GDDY $BLINK $DKNG $MU $NOVS $MYOV $APDN $MXC $SPY $BZUN $AAPL $GNUS $TSLA $AAL $SRNE $NAOV $SUNW $OXBR $OPK $SPY $AMD $LONE $INO $WKHS $CZR $UAL $NKLA $PLUG ",487,0.011261157101234796,0.0,0.907,0.09300000000000001,0.6440722309577765
133,2020-10-07 13:37:36,Rose Above 50 DMA today: $MFC $BC $JPM $BRK.B $FAS $GS $BKLN $HQH $CHWY $AOD $FDP $TDG $ARLO $MSN $MTNB ... ,8604,0.19895481663043985,0.0,1.0,0.0,0.0
134,2020-10-07 13:26:55,Glad I have some $LEVI for overnight earnings.  $DPZ reports tomorrow morning after the bell.   $COST September sales are out after the bell today.  FOMC MINUTES OUT AT 2PM $SPY $TLS $GS,11232,0.2597234426305323,0.0,0.909,0.091,0.5779611154788883
135,2020-10-07 13:20:16,Why You Should Consider Diversifying Your Interests with Small-Cap Stocks    Feature: Lowest PE Ratio's $UIS $XBIT $VHC - Also $AX $YEXT      $PYPL $SQ $GS $GDOT $MELI $INTU $JPM $GBTC $BTCS $BABA $V  #Fintech #Payments #Bitcoiin #Blockchain #HotStocks,1663,0.03845442353049993,0.067,0.8809999999999999,0.052000000000000005,-0.15898737224251958
136,2020-10-07 13:12:19,"$CVNA Carvana had a target boost from Goldman Sachs $GS from $205 to $270 and BUY to POSITIVE. stock is $220. possible to make it move.              ***This is a big one, keep an eye out!***  $SPY $QQQ $DIA $FB $AMZN $AAPL $NFLX $GOOG $MSFT $TSLA ",719,0.016625815104287102,0.0,0.848,0.152,0.8221452966748369
137,2020-10-07 13:07:18,"First thing done this AM was place a 50% Fib retracement on the daily of $QQQ = 277.72  I want to see if it can take back 50% of the prior day's candle   If it can, no trend change  $AAPL $AMZN $AAL $BIGC $CRM $DDOG $FLDM $FSLY $GS $JETS $NIO $QID $PTON $SPCE $SPY $TSLA $TWTR ",588,0.013596633214632569,0.04,0.9359999999999999,0.024,-0.22937691809647134
