,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
36.0,2020-10-07 20:39:23,welcome to the best  discord group ❤️🙏   $SPY $QQQ $ATH $CCL $AMD $AAPL $MSFY $BA $IMO $Yolo $AMD $NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX  $BA $AMD $INTC $JNJ $MGM $SBUX $SPY $NFLX $FB $COST $MIST $AMZN $INUV $FB $GRWG ,313.0,0.002940983021225817,0.05,0.816,0.134,0.6724719291157321
37.0,2020-10-07 20:38:10,welcome to the discord group ❤️🙏   $SPY $QQQ $ATH $CCL $AMD $AAPL $MSFY $BA $IMO $Yolo $AMD $NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX  $BA $AMD $INTC $JNJ $MGM $SBUX $SPY $NFLX $FB $COST $MIST $AMZN $INUV $FB $GRWG ,487.0,0.004575906489894482,0.054000000000000006,0.885,0.06,0.07755325998101986
38.0,2020-10-07 20:35:22,"Wednesday's Top Flow in #healthcare sector, Buy Flow &amp; Sell Flow $UNH $JNJ $MDT $TMO $AMGN $ZTS $BDX $BMY $VRTX $ALXN $MRK $BSX $CI $ABBV $DVA $ABT $CERN $MCK $REGN $LH #stock #stocks #StockMarket #Investment #investing #HealthTech  ",4581.0,0.04304358856305261,0.0,0.9520000000000001,0.048,0.2110077179663056
39.0,2020-10-07 20:25:09,"Wednesday's Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $MSFT $AAPL $AMZN $NFLX $NVDA $BA $AMT $MA $JNJ $BAC $JPM $ADBE $CMCSA $NOC $INTU $MRK $CSX $BSX $CI $CTSH #stock #stocks #StockMarket #Investment #investing  ",4581.0,0.04304358856305261,0.0,0.9520000000000001,0.048,0.2110077179663056
40.0,2020-10-07 20:17:42,"So what Covid 19 stocks do you like the best?  Testing with $ABT Abbott Labratories, pure play vaccine with $MDNA Moderna, diversified vaccine with $JNJ, or some experimental  therapeutics with Regeneron $REGN ????",21.0,0.00019731834966690783,0.0,0.7490000000000001,0.251,0.8768729889971529
41.0,2020-10-07 20:00:50,We will be teaching a FREE trading/investing class on WhatsApp after market close:    $AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD $BRTXQ $NUVI $ABCE $ETFM $ALYI $OPTI $OPTT $LEAS $ENRT $SEDG $NFLX $GM $NCLH,8320.0,0.07817565091565111,0.0,0.912,0.08800000000000001,0.6648031063545905
42.0,2020-10-07 19:56:49,$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube #musicnews360 #socialmediaradio #themusicofnow  toppy boss - in charge  ...  WATCH HERE --&gt;  ,4331.0,0.04069456059082752,0.0,1.0,0.0,0.0
43.0,2020-10-07 19:54:58,$RMSL 0035? 52WKHIGH 14 cents!UPDATE. TINY FLOAT!💸📈🛒🍾  $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSBC $IWM $JNJ $LYFT $MCD $MSFT $NEM $NVDA $PG $QQQ $SMH $SPLV $SPX $SPY $TGT $TLT $UBER $UPS $UVXY #bitcoin #blockchain $VOO $XAU #crypto #ico #UOA #money ,113.0,0.001061760643445742,0.0,1.0,0.0,0.0
45.0,2020-10-07 19:41:24,$RMSL HAVE U EVER SEEN A #BIOTECH STOCK run from 1 cent to $1?💸📈  $MTFB $NMRD $NTGN $OCGN $ONTX $POAI $SNOA $TELA $THTX $TNXP $VIR $VIVE $SVRA $JNJ $MRK $PFE $ANIX $CDNA $CPIX $NDRA $GNPX $IDRA $IDXG $NVIV $ITRM $JAGX $MGNX $MACK $NTGN $NVAX $NVTR $SLS $SRRA $SYRS $TNXP $UMRX ,113.0,0.001061760643445742,0.0,1.0,0.0,0.0
46.0,2020-10-07 19:38:35,$RMSL OVERSOLD #BIOTECH 1000%+gain POTENTIAL💸  $CLLS $SRNE $KOOL $ZIOP $MDT $ABT $EW $BIO $TNDM $PODD $OSUR $MYL $EGRX $ANIP $COLL $LCI $PRGO $ENDP $ONCE $SGMO $AMGN $BIIB $GILD $ALNY $ALKS $BLUE $CELG $TSRO $BMRN $PBYI $NTLA $EDIT $CRSP $XON $GBT $IONS $JNJ $PFE $MRK $PFE $ONTX ,113.0,0.001061760643445742,0.0,1.0,0.0,0.0
47.0,2020-10-07 19:36:44,$RMSL EXTREMELY  OVERSOLD 52WKH $1.20📈💸🔥💸  $RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB $JNJ $MRK $AAPL $GOOG $INTC $CLDX $MSFT $CMCSA $PFE $MU $NFLX $NOK $XO $DIS $NVDA $BAC $AMD $WMT $CHK $AKS $VZ $CTL $FCX $T $JPM $WFT  $NVCN $BIDU $HPQ $P $F ,113.0,0.001061760643445742,0.0,1.0,0.0,0.0
48.0,2020-10-07 19:29:10,$RMSL OVERSOLD #BIOTECH $3million price offering at 6cents! Huh?💸  $THOR $XBIT $ARQL $FATE $ACHV $OBSV $AGIO $ABEO $RCKT $DTIL $AM $CGC $SESN $SGMO $BMY $GALT $DD $DPLO $THO $JT $JNJ $PFE $LLY $MRK $ROKU $TSLA $FB $MU $SIRI $SPY $UBER $AMZN $JPM #CRYPTO #BLOCKCHAIN #ICO #BITCOIN ,113.0,0.001061760643445742,0.0,1.0,0.0,0.0
49.0,2020-10-07 19:17:00,#Tracking the lag between #Spain #lockdown &amp; #dealflow  See more data:   #DataScience #MachineLearning #ArtificialIntelligence #Hospitals #Madrid #Barca #Stocks $MSFT $JNJ $MRNA $PFE $GLD $CMG $OPK $NKLA $AMD $LI $HD $FB $USO $GPC $UAL $CVS $KGC $DKNG $PTON ,116.0,0.0010899489791124431,0.062,0.938,0.0,-0.3403705826528983
50.0,2020-10-07 19:14:59,$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube #musicnews360 #socialmediaradio #themusicofnow  lyra – “lyra”  WATCH HERE --&gt;  ,4331.0,0.04069456059082752,0.0,1.0,0.0,0.0
51.0,2020-10-07 19:12:10,$RMSL UNKNOWN #BIOTECH OVERSOLD!! MICROSCOPIC FLOAT💸📈 $IWM $BA $ADBE $CRM $CMG $BYND $CGC $CRON $ADSK $ADI $AUPH $ARWR $BBY $BOX $BMY $DE $CVNA $DKS $CCXI $TLT $GLD $KRE $SMH $LRCX $ROKU $FB $SHOP $TSLA $EXPE $BKNG $ADBE $UBER $SPLK $DIA $SCHW $MCD $JNJ $NKE $DLTR $WMT $TGT $HD ,113.0,0.001061760643445742,0.0,1.0,0.0,0.0
