Datetime,Open,High,Low,Close,Adj Close,Volume,Percent Price Change Within Period,Change in Close Price
2020-09-18 15:00:00-04:00,136.9199981689453,137.1300048828125,136.7100067138672,137.02000427246094,137.02000427246094,224640,0.07303980780968727,0.1300048828125
2020-09-18 15:30:00-04:00,137.0050048828125,137.5800018310547,136.85000610351562,137.33999633789062,137.33999633789062,952076,0.24451037782500032,0.3199920654296875
2020-09-21 09:30:00-04:00,137.0,137.47000122070312,136.67999267578125,136.97000122070312,136.97000122070312,530056,-0.021896919194799268,-0.3699951171875
2020-09-21 10:00:00-04:00,136.99000549316406,137.01930236816406,135.72000122070312,136.1199951171875,136.1199951171875,429448,-0.6350904015548615,-0.850006103515625
2020-09-21 10:30:00-04:00,136.11000061035156,136.39500427246094,135.8300018310547,135.92999267578125,135.92999267578125,270299,-0.13225180645295095,-0.19000244140625
2020-09-21 11:00:00-04:00,135.92999267578125,136.1199951171875,135.0800018310547,135.2899932861328,135.2899932861328,340799,-0.4708301509108127,-0.6399993896484375
2020-09-21 11:30:00-04:00,135.27999877929688,135.6300048828125,135.1300048828125,135.4199981689453,135.4199981689453,374219,0.10348860948530914,0.1300048828125
2020-09-21 12:00:00-04:00,135.42999267578125,135.58999633789062,135.14999389648438,135.25999450683594,135.25999450683594,173748,-0.1255247568035297,-0.160003662109375
2020-09-21 12:30:00-04:00,135.25,135.38999938964844,134.77000427246094,134.85499572753906,134.85499572753906,244290,-0.29205491494339186,-0.404998779296875
2020-09-21 13:00:00-04:00,134.86000061035156,135.25999450683594,134.6999969482422,135.24000549316406,135.24000549316406,204709,0.28177731061298217,0.385009765625
2020-09-21 13:30:00-04:00,135.24000549316406,135.56500244140625,135.1750030517578,135.47000122070312,135.47000122070312,177438,0.1700648611336296,0.2299957275390625
2020-09-21 14:00:00-04:00,135.4499969482422,135.4499969482422,135.05999755859375,135.1300048828125,135.1300048828125,307124,-0.23624368596476386,-0.339996337890625
2020-09-21 14:30:00-04:00,135.11000061035156,135.61500549316406,134.8699951171875,135.58999633789062,135.58999633789062,305158,0.35526291567664103,0.459991455078125
2020-09-21 15:00:00-04:00,135.59500122070312,136.24000549316406,135.5800018310547,135.9600067138672,135.9600067138672,430476,0.26918801569237505,0.3700103759765625
2020-09-21 15:30:00-04:00,135.97000122070312,136.7100067138672,135.6199951171875,136.7100067138672,136.7100067138672,854146,0.5442417345888702,0.75
2020-09-22 09:30:00-04:00,136.49000549316406,137.9600067138672,136.24000549316406,137.22999572753906,137.22999572753906,533215,0.5421570844702337,0.519989013671875
2020-09-22 10:00:00-04:00,137.25,138.72169494628906,137.25,138.6999969482422,138.6999969482422,354181,1.0564640788649817,1.470001220703125
2020-09-22 10:30:00-04:00,138.69000244140625,138.7100067138672,138.3000030517578,138.35000610351562,138.35000610351562,374951,-0.24514841149726468,-0.3499908447265625
2020-09-22 11:00:00-04:00,138.36000061035156,138.60000610351562,138.0800018310547,138.1999969482422,138.1999969482422,271919,-0.11564300477272774,-0.1500091552734375
2020-09-22 11:30:00-04:00,138.2100067138672,138.38999938964844,137.8699951171875,138.35000610351562,138.35000610351562,199947,0.1012946840660205,0.1500091552734375
2020-09-22 12:00:00-04:00,138.35000610351562,138.7100067138672,138.32000732421875,138.6999969482422,138.6999969482422,200303,0.25297493985269065,0.3499908447265625
2020-09-22 12:30:00-04:00,138.7100067138672,138.75999450683594,138.25999450683594,138.3800048828125,138.3800048828125,174089,-0.2379077320177913,-0.3199920654296875
2020-09-22 13:00:00-04:00,138.38999938964844,138.60000610351562,138.13999938964844,138.57000732421875,138.57000732421875,128164,0.1300729354463579,0.19000244140625
2020-09-22 13:30:00-04:00,138.57000732421875,138.88999938964844,138.57000732421875,138.8300018310547,138.8300018310547,154521,0.18762682622049384,0.2599945068359375
2020-09-22 14:00:00-04:00,138.83999633789062,139.02999877929688,138.5200958251953,138.6300048828125,138.6300048828125,205407,-0.1512470906201087,-0.1999969482421875
2020-09-22 14:30:00-04:00,138.6300048828125,138.66000366210938,138.35000610351562,138.36000061035156,138.36000061035156,222540,-0.19476611335993174,-0.2700042724609375
2020-09-22 15:00:00-04:00,138.36000061035156,138.5,138.1999969482422,138.4250030517578,138.4250030517578,314735,0.04698065995916653,0.06500244140625
2020-09-22 15:30:00-04:00,138.4199981689453,138.52000427246094,137.83999633789062,137.9499969482422,137.9499969482422,648343,-0.33954719471205014,-0.475006103515625
2020-09-23 09:30:00-04:00,138.4199981689453,138.4199981689453,137.69000244140625,137.88999938964844,137.88999938964844,385295,-0.3828917687529495,-0.05999755859375
2020-09-23 10:00:00-04:00,137.90499877929688,138.00999450683594,137.3249969482422,137.4199981689453,137.4199981689453,243989,-0.35169182744982097,-0.470001220703125
2020-09-23 10:30:00-04:00,137.4199981689453,137.6999969482422,137.10000610351562,137.64999389648438,137.64999389648438,280784,0.16736699942049466,0.2299957275390625
2020-09-23 11:00:00-04:00,137.6300048828125,138.08999633789062,137.52999877929688,137.7899932861328,137.7899932861328,271119,0.11624529364547903,0.1399993896484375
2020-09-23 11:30:00-04:00,137.7899932861328,137.93499755859375,137.38999938964844,137.47999572753906,137.47999572753906,168558,-0.2249782812239589,-0.30999755859375
2020-09-23 12:00:00-04:00,137.4571990966797,137.72000122070312,137.30499267578125,137.6199951171875,137.6199951171875,194680,0.11843397186735262,0.1399993896484375
2020-09-23 12:30:00-04:00,137.63999938964844,138.2899932861328,137.6300048828125,138.1199951171875,138.1199951171875,177989,0.3487327300694262,0.5
2020-09-23 13:00:00-04:00,138.11000061035156,138.1300048828125,137.63999938964844,137.69000244140625,137.69000244140625,135722,-0.30410409607501876,-0.42999267578125
2020-09-23 13:30:00-04:00,137.6999969482422,137.74000549316406,137.4499969482422,137.67999267578125,137.67999267578125,213518,-0.014527431303035234,-0.010009765625
2020-09-23 14:00:00-04:00,137.67999267578125,137.74000549316406,137.00999450683594,137.27999877929688,137.27999877929688,279429,-0.29052434468551247,-0.399993896484375
2020-09-23 14:30:00-04:00,137.27000427246094,137.47000122070312,137.14999389648438,137.19000244140625,137.19000244140625,275380,-0.058280635655766085,-0.089996337890625
2020-09-23 15:00:00-04:00,137.2100067138672,137.25,136.9600067138672,137.24000549316406,137.24000549316406,512535,0.02186340487500549,0.0500030517578125
2020-09-23 15:30:00-04:00,137.22000122070312,137.22999572753906,136.08999633789062,136.3000030517578,136.3000030517578,1668990,-0.6704548613620821,-0.94000244140625
2020-09-24 09:30:00-04:00,136.6649932861328,136.88999938964844,135.7100067138672,136.7899932861328,136.7899932861328,623224,0.09146453454857306,0.489990234375
2020-09-24 10:00:00-04:00,136.82000732421875,136.99000549316406,136.07000732421875,136.16000366210938,136.16000366210938,274879,-0.48238826690410985,-0.6299896240234375
2020-09-24 10:30:00-04:00,136.19000244140625,136.32000732421875,135.74000549316406,136.25,136.25,387302,0.044054304661286035,0.089996337890625
2020-09-24 11:00:00-04:00,136.2550048828125,136.38499450683594,135.80999755859375,136.00999450683594,136.00999450683594,323188,-0.17981752390474476,-0.2400054931640625
2020-09-24 11:30:00-04:00,136.00999450683594,136.806396484375,135.8800048828125,136.77000427246094,136.77000427246094,219162,0.5587896451145004,0.760009765625
2020-09-24 12:00:00-04:00,136.77000427246094,136.9600067138672,136.58999633789062,136.60000610351562,136.60000610351562,254042,-0.12429492113391866,-0.1699981689453125
2020-09-24 12:30:00-04:00,136.58999633789062,136.60000610351562,136.05999755859375,136.55999755859375,136.55999755859375,278501,-0.021962647412820245,-0.040008544921875
2020-09-24 13:00:00-04:00,136.52000427246094,137.08999633789062,136.52000427246094,137.05999755859375,137.05999755859375,279617,0.395541509839918,0.5
2020-09-24 13:30:00-04:00,137.05499267578125,137.14999389648438,136.82000732421875,136.89999389648438,136.89999389648438,407547,-0.1130923990952608,-0.160003662109375
2020-09-24 14:00:00-04:00,136.89999389648438,136.99000549316406,136.6199951171875,136.77000427246094,136.77000427246094,241725,-0.0949522496850715,-0.1299896240234375
2020-09-24 14:30:00-04:00,136.77000427246094,136.8800048828125,136.19000244140625,136.2310028076172,136.2310028076172,289801,-0.394093330413297,-0.53900146484375
2020-09-24 15:00:00-04:00,136.25,136.5399932861328,136.11000061035156,136.3800048828125,136.3800048828125,400868,0.09541642775229359,0.1490020751953125
2020-09-24 15:30:00-04:00,136.3800048828125,137.08999633789062,136.27000427246094,136.8800048828125,136.8800048828125,726506,0.3666226588198438,0.5
2020-09-25 09:30:00-04:00,135.88999938964844,137.35000610351562,135.88999938964844,137.35000610351562,137.35000610351562,703599,1.0744033559679338,0.470001220703125
2020-09-25 10:00:00-04:00,137.32000732421875,137.36000061035156,136.5500030517578,136.88999938964844,136.88999938964844,539601,-0.31314295924485663,-0.4600067138671875
2020-09-25 10:30:00-04:00,136.8800048828125,137.10000610351562,136.52000427246094,137.05999755859375,137.05999755859375,318661,0.1314966900646648,0.1699981689453125
2020-09-25 11:00:00-04:00,137.07000732421875,137.38999938964844,136.97999572753906,137.22999572753906,137.22999572753906,187456,0.11672021213355865,0.1699981689453125
2020-09-25 11:30:00-04:00,137.25999450683594,137.47079467773438,136.9600067138672,136.9600067138672,136.9600067138672,201350,-0.21855442588831647,-0.269989013671875
2020-09-25 12:00:00-04:00,136.97999572753906,137.3350067138672,136.9600067138672,137.029296875,137.029296875,127405,0.0359914943777632,0.0692901611328125
2020-09-25 12:30:00-04:00,137.0399932861328,137.4550018310547,136.9001007080078,137.42999267578125,137.42999267578125,163157,0.2845880098914904,0.40069580078125
2020-09-25 13:00:00-04:00,137.4199981689453,137.49000549316406,137.16000366210938,137.1999969482422,137.1999969482422,135360,-0.16009403553670087,-0.2299957275390625
2020-09-25 13:30:00-04:00,137.22999572753906,137.72000122070312,137.1999969482422,137.38999938964844,137.38999938964844,154722,0.11659525401942847,0.19000244140625
2020-09-25 14:00:00-04:00,137.375,137.60000610351562,137.2899932861328,137.57000732421875,137.57000732421875,547733,0.1419525563011829,0.1800079345703125
2020-09-25 14:30:00-04:00,137.57000732421875,137.77000427246094,137.4199981689453,137.61000061035156,137.61000061035156,181299,0.029071224833591914,0.0399932861328125
2020-09-25 15:00:00-04:00,137.61000061035156,137.99000549316406,137.49000549316406,137.97000122070312,137.97000122070312,256992,0.2616093370793008,0.3600006103515625
2020-09-25 15:30:00-04:00,137.9600067138672,137.9600067138672,137.35000610351562,137.64999389648438,137.64999389648438,546794,-0.22471209212521098,-0.32000732421875
