,Datetime,Adj Close,Volume,Percent Price Change Within Period,Scaled Volume,SMA(3),t+1
0,2020-09-23 09:30:00,74.52999877929688,1845029,-1.4022987299212373,2.123678932449293,,74.30000305175781
1,2020-09-23 10:00:00,74.30000305175781,1694808,-0.3053903359805546,1.9507704454220074,,74.04499816894531
2,2020-09-23 10:30:00,74.04499816894531,1250189,-0.31637131692719045,1.4390017939446202,,73.91000366210938
3,2020-09-23 11:00:00,73.91000366210938,791272,-0.17557705538967153,0.9107757527047091,74.29166666666667,73.72000122070312
4,2020-09-23 11:30:00,73.72000122070312,1072218,-0.24357280305704362,1.2341522965725285,74.08500162760417,74.08999633789062
5,2020-09-23 12:00:00,74.08999633789062,1048129,0.5018924458232275,1.2064251975384368,73.89166768391927,73.96499633789062
6,2020-09-23 12:30:00,73.96499633789062,852739,-0.15524499233455966,0.9815259538890052,73.9066670735677,73.97000122070312
7,2020-09-23 13:00:00,73.97000122070312,599117,0.01352371059259332,0.689600082693672,73.9249979654948,73.93000030517578
8,2020-09-23 13:30:00,73.93000030517578,602921,-0.05407721355579493,0.69397859092256,74.00833129882812,73.13999938964844
9,2020-09-23 14:00:00,73.13999938964844,841408,-1.055193179948646,0.9684836624217259,73.95499928792317,72.71499633789062
10,2020-09-23 14:30:00,72.71499633789062,934450,-0.5946755692607686,1.0755775537551127,73.68000030517578,72.55999755859375
11,2020-09-23 15:00:00,72.55999755859375,1163616,-0.22002703441075097,1.3393538988606228,73.26166534423828,71.94999694824219
12,2020-09-23 15:30:00,71.94999694824219,2219682,-0.8270242291893156,2.5549148008713742,72.80499776204427,71.2300033569336
13,2020-09-24 09:30:00,71.2300033569336,1647696,-0.02806546395285088,1.8965432425620246,72.40833028157552,71.20999908447266
14,2020-09-24 10:00:00,71.20999908447266,861869,-0.01404399895960856,0.9920348340492965,71.91333262125652,71.1500015258789
15,2020-09-24 10:30:00,71.1500015258789,748929,-0.08425440158000573,0.8620377995144338,71.46333312988281,70.86000061035156
16,2020-09-24 11:00:00,70.86000061035156,1543723,-0.39358839148038777,1.7768674707212837,71.19666798909505,71.0199966430664
17,2020-09-24 11:30:00,71.0199966430664,1203260,0.2399409634530996,1.3849852290988032,71.07333374023438,71.41999816894531
18,2020-09-24 12:00:00,71.41999816894531,934390,0.5633642434190738,1.0755084921111238,71.00999959309895,71.77999877929688
19,2020-09-24 12:30:00,71.77999877929688,1642168,0.482958259248405,1.8901803630958594,71.0999984741211,72.67990112304688
