,Datetime,Adj Close,Volume,Percent Price Change Within Period,Scaled Volume,SMA(3),t+1
0,2020-09-23 09:30:00,502.92999267578125,2807594,-0.017891205092483698,2.5587111052574874,,502.04998779296875
1,2020-09-23 10:00:00,502.04998779296875,1735612,-0.13526608288715597,1.581756371761073,,502.6199951171875
2,2020-09-23 10:30:00,502.6199951171875,1018135,0.06831075457227279,0.9278810722459628,,501.7900085449219
3,2020-09-23 11:00:00,501.7900085449219,854352,-0.1452639665504211,0.7786168335588923,502.5333251953125,499.45001220703125
4,2020-09-23 11:30:00,499.45001220703125,942091,-0.4219568967531406,0.8585780935075126,502.15333048502606,499.025390625
5,2020-09-23 12:00:00,499.025390625,894839,-0.052998841433468606,0.8155148097329972,501.2866719563802,501.7074890136719
6,2020-09-23 12:30:00,501.7074890136719,503044,0.5486277303789074,0.4584509972713816,500.0884704589844,500.4100036621094
7,2020-09-23 13:00:00,500.4100036621094,705783,-0.24718234814348913,0.6432179296586135,500.0609639485677,497.1708984375
8,2020-09-23 13:30:00,497.1708984375,849896,-0.6393462259738948,0.7745558415903144,500.38096110026044,492.1199951171875
9,2020-09-23 14:00:00,492.1199951171875,1245087,-1.0018126986888616,1.134714611126726,499.76279703776044,488.6600036621094
10,2020-09-23 14:30:00,488.6600036621094,979375,-0.6243278334915595,0.8925570038657838,496.5669657389323,488.30999755859375
11,2020-09-23 15:00:00,488.30999755859375,1331698,-0.069210488318029,1.2136478641317745,492.6502990722656,485.04998779296875
12,2020-09-23 15:30:00,485.04998779296875,1584399,-0.6472632099747057,1.4439478487483794,489.69666544596356,494.29998779296875
13,2020-09-24 09:30:00,494.29998779296875,3628499,2.362851332272453,3.3068458925028645,487.3399963378906,493.6807861328125
14,2020-09-24 10:00:00,493.6807861328125,2218074,-0.12526839479016835,2.021449887726963,489.21999104817706,494.7298889160156
15,2020-09-24 10:30:00,494.7298889160156,1716445,0.20961961868033413,1.5642884559034131,491.01025390625,497.1499938964844
16,2020-09-24 11:00:00,497.1499938964844,990001,0.5297949818321889,0.9022410479991115,494.2368876139323,501.6969909667969
17,2020-09-24 11:30:00,501.6969909667969,1328726,0.8945212781137428,1.2109393210144914,495.1868896484375,498.7650146484375
18,2020-09-24 12:00:00,498.7650146484375,823126,-0.5968979310619991,0.7501589037539524,497.8589579264323,499.5076904296875
19,2020-09-24 12:30:00,499.5076904296875,743946,0.12782795492645366,0.677997919895785,499.20399983723956,501.16241455078125
20,2020-09-24 13:00:00,501.16241455078125,693856,0.35290762431650924,0.6323482143962194,499.9898986816406,498.9100036621094
21,2020-09-24 13:30:00,498.9100036621094,867005,-0.48271257953316443,0.7901481915881597,499.81170654296875,498.0
22,2020-09-24 14:00:00,498.0,784326,-0.22839576370979872,0.7147983812268383,499.8600362141927,496.42999267578125
23,2020-09-24 14:30:00,496.42999267578125,796451,-0.3292739222038584,0.7258485445165614,499.3574727376302,491.5390930175781
24,2020-09-24 15:00:00,491.5390930175781,1358521,-0.9892071847517968,1.2380931037128255,497.7799987792969,493.9200134277344
25,2020-09-24 15:30:00,493.9200134277344,1540988,0.5230502273927542,1.4043850744333135,495.3230285644531,494.989990234375
26,2020-09-25 09:30:00,494.989990234375,2287867,-0.5844554524566589,2.08505599465312,493.96303304036456,498.0
27,2020-09-25 10:00:00,498.0,1270581,0.5826700950176567,1.157948661675856,493.4830322265625,500.7099914550781
28,2020-09-25 10:30:00,500.7099914550781,904500,0.5825503526861244,0.824319397571514,495.6366678873698,505.49249267578125
29,2020-09-25 11:00:00,505.49249267578125,1223752,0.9394560511498758,1.11527088050518,497.8999938964844,503.3465881347656
30,2020-09-25 11:30:00,503.3465881347656,795435,-0.4141766177051463,0.7249226091844082,501.4008280436198,505.89990234375
31,2020-09-25 12:00:00,505.89990234375,898877,0.48830153095387013,0.8191948558661025,503.1830240885417,506.09368896484375
32,2020-09-25 12:30:00,506.09368896484375,622895,-0.0044680491972615985,0.5676776463795558,504.9129943847656,507.44500732421875
33,2020-09-25 13:00:00,507.44500732421875,727056,0.26873270144414957,0.6626051563524098,505.11339314778644,509.63079833984375
34,2020-09-25 13:30:00,509.63079833984375,710882,0.41392618477719245,0.6478649220391741,506.4795328776042,511.0715026855469
35,2020-09-25 14:00:00,511.0715026855469,1056587,0.31828254777952203,0.962924443694741,507.72316487630206,511.8500061035156
36,2020-09-25 14:30:00,511.8500061035156,797910,0.1457616539015753,0.7271782095260217,509.38243611653644,512.9550170898438
37,2020-09-25 15:00:00,512.9550170898438,994504,0.21784556891428336,0.9063448735903382,510.85076904296875,515.0
38,2020-09-25 15:30:00,515.0,1636976,0.4016059478279949,1.4918640908336391,511.95884195963544,513.1909790039062
39,2020-09-28 09:30:00,513.1909790039062,3414262,-1.614042404111931,3.1116002155791183,513.2683410644531,514.6649780273438
40,2020-09-28 10:00:00,514.6649780273438,1831035,0.31372012515019215,1.6687204733359393,513.71533203125,511.9800109863281
41,2020-09-28 10:30:00,511.9800109863281,1126504,-0.5231078587318828,1.0266435584763967,514.2853190104166,515.6950073242188
42,2020-09-28 11:00:00,515.6950073242188,802057,0.7315157784727297,0.7309575932095255,513.2786560058594,513.14501953125
43,2020-09-28 11:30:00,513.14501953125,609548,-0.49366333225944886,0.5555138089009631,514.1133321126302,513.4550170898438
44,2020-09-28 12:00:00,513.4550170898438,685708,0.03994487868363371,0.6249225046655253,513.606679280599,515.5399780273438
45,2020-09-28 12:30:00,515.5399780273438,416420,0.41463532645904305,0.37950589666857915,514.0983479817709,515.9929809570312
46,2020-09-28 13:00:00,515.9929809570312,579776,0.09490868650095613,0.5283809873371167,514.0466715494791,516.7550048828125
47,2020-09-28 13:30:00,516.7550048828125,599414,0.14631877573885657,0.546278150774938,514.9959920247396,516.8099975585938
48,2020-09-28 14:00:00,516.8099975585938,515958,0.0212861135986254,0.470220218609401,516.0959879557291,519.7550048828125
49,2020-09-28 14:30:00,519.7550048828125,720230,0.5601167846802533,0.6563842561779232,516.5193277994791,520.5900268554688
50,2020-09-28 15:00:00,520.5900268554688,763596,0.3276247680701768,0.6959060195776868,517.7733357747396,521.4000244140625
51,2020-09-28 15:30:00,521.4000244140625,1275084,0.1479014893548677,1.1620524872670828,519.0516764322916,521.344970703125
52,2020-09-29 09:30:00,521.344970703125,1774807,0.7429895078502415,1.6174768789891718,520.5816853841146,524.5050048828125
53,2020-09-29 10:00:00,524.5050048828125,1714338,0.6051653293603994,1.5623682337136031,521.1116739908854,523.39501953125
54,2020-09-29 10:30:00,523.39501953125,1057700,-0.24871214892717367,0.963938780333212,522.4166666666666,525.6618041992188
55,2020-09-29 11:00:00,525.6618041992188,759349,0.4187123653243525,0.6920355005268453,523.0816650390625,526.2559814453125
56,2020-09-29 11:30:00,526.2559814453125,863328,0.09052305563488028,0.7867971441311443,524.5206095377604,528.25
57,2020-09-29 12:00:00,528.25,589209,0.35334738498121715,0.536977786538103,525.1042683919271,531.7100219726562
58,2020-09-29 12:30:00,531.7100219726562,1450654,0.654997060606957,1.3220588517022742,526.7225952148438,532.1531982421875
59,2020-09-29 13:00:00,532.1531982421875,1066041,0.08900195097143913,0.9715403813228682,528.7386678059896,533.130126953125
60,2020-09-29 13:30:00,533.130126953125,1332586,0.1861198220764696,1.2144571461937352,530.7044067382812,535.77001953125
61,2020-09-29 14:00:00,535.77001953125,918353,0.47446353297001903,0.8369443800088364,532.3311157226562,534.5316162109375
62,2020-09-29 14:30:00,534.5316162109375,1086458,-0.24417934065313218,0.9901474892722519,533.6844482421875,531.9299926757812
63,2020-09-29 15:00:00,531.9299926757812,1079373,-0.4802108986051925,0.9836905484963601,534.4772542317709,528.719970703125
64,2020-09-29 15:30:00,528.719970703125,1432492,-0.6165468603148496,1.3055068462863606,534.0772094726562,538.510009765625
65,2020-09-30 09:30:00,538.510009765625,2533762,2.3199738278275093,2.3091533061687057,531.7271931966146,542.8200073242188
66,2020-09-30 10:00:00,542.8200073242188,1798286,0.8172104590695908,1.6388745518864427,533.0533243815104,542.1099853515625
67,2020-09-30 10:30:00,542.1099853515625,1486816,-0.13815717132186325,1.3550152232390138,536.6833292643229,542.4893188476562
68,2020-09-30 11:00:00,542.4893188476562,944867,0.07642976180329199,0.8611080113048133,541.1466674804688,542.60498046875
69,2020-09-30 11:30:00,542.60498046875,735087,0.028568210568977712,0.6699242377033183,542.4731038411459,543.3599853515625
70,2020-09-30 12:00:00,543.3599853515625,717707,0.12345591537382106,0.6540849108599873,542.4014282226562,541.4000244140625
71,2020-09-30 12:30:00,541.4000244140625,931461,-0.344210990844109,0.8488904039594913,542.8180948893229,541.0
72,2020-09-30 13:00:00,541.0,651759,-0.06414164242516968,0.5939829588079739,542.4549967447916,543.2047729492188
73,2020-09-30 13:30:00,543.2047729492188,526591,0.3991886270611895,0.4799106422184423,541.9200032552084,543.2073974609375
