,Datetime,Adj Close,Volume,Percent Price Change Within Period,Scaled Volume,SMA(3),t+1
0,2020-09-23 09:30:00,3070.091064453125,1032837,-1.6132029332584112,3.0878862743255753,,3083.030029296875
1,2020-09-23 10:00:00,3083.030029296875,521419,0.3055054283172284,1.5588931973511475,,3076.31005859375
2,2020-09-23 10:30:00,3076.31005859375,284965,-0.21877239285145547,0.8519635839567983,,3073.535400390625
3,2020-09-23 11:00:00,3073.535400390625,198962,-0.11617091707664083,0.5948392911101802,3076.47705078125,3054.9951171875
4,2020-09-23 11:30:00,3054.9951171875,370614,-0.6124285336559292,1.108029518377923,3077.6251627604165,3063.0
5,2020-09-23 12:00:00,3063.0,223228,0.29469548133595286,0.6673876683786014,3068.2801920572915,3059.280029296875
6,2020-09-23 12:30:00,3059.280029296875,221889,-0.08067186096595085,0.6633844425827382,3063.843505859375,3059.0
7,2020-09-23 13:00:00,3059.0,199422,-0.01948595072528113,0.5962145591207082,3059.0917154947915,3044.35009765625
8,2020-09-23 13:30:00,3044.35009765625,188990,-0.3975103007933911,0.565025872412385,3060.4266764322915,3021.0
9,2020-09-23 14:00:00,3021.0,403353,-0.745841020293575,1.2059097344576577,3054.2100423177085,3009.1201171875
10,2020-09-23 14:30:00,3009.1201171875,358408,-0.4383976642916895,1.0715370806898676,3041.4500325520835,3006.47021484375
11,2020-09-23 15:00:00,3006.47021484375,532527,-0.07410962755712903,1.5921029300923337,3024.8234049479165,2999.179931640625
12,2020-09-23 15:30:00,2999.179931640625,670286,-0.2569119270805973,2.003962812401756,3012.19677734375,3018.903076171875
13,2020-09-24 09:30:00,3018.903076171875,1013134,1.380656008988419,3.0289799577789793,3004.9234212239585,3027.634521484375
14,2020-09-24 10:00:00,3027.634521484375,736943,0.18479087262024393,2.2032481162664705,3008.1844075520835,3034.889892578125
15,2020-09-24 10:30:00,3034.889892578125,572075,0.2851666011727908,1.7103401024409501,3015.2391764322915,3049.239990234375
16,2020-09-24 11:00:00,3049.239990234375,382341,0.4576043003688471,1.1430898835071892,3027.1424967447915,3049.971923828125
17,2020-09-24 11:30:00,3049.971923828125,296538,0.003666279839455367,0.8865635332738443,3037.2548014322915,3049.699951171875
18,2020-09-24 12:00:00,3049.699951171875,190790,-0.03900309247950117,0.5704073559318427,3044.7006022135415,3043.0
19,2020-09-24 12:30:00,3043.0,175338,-0.2667820180230093,0.5242103096303654,3049.6372884114585,3054.02001953125
20,2020-09-24 13:00:00,3054.02001953125,213280,0.39513542180309,0.6376460027943991,3047.5572916666665,3047.6298828125
21,2020-09-24 13:30:00,3047.6298828125,236620,-0.2445162058513516,0.7074259057633661,3048.9066569010415,3033.0
22,2020-09-24 14:00:00,3033.0,266084,-0.5134025205493142,0.7955148115507543,3048.2166341145835,3005.0
23,2020-09-24 14:30:00,3005.0,315071,-0.9323250416622566,0.9419718855327931,3044.88330078125,3002.321044921875
24,2020-09-24 15:00:00,3002.321044921875,354842,-0.14902733962327117,1.0608757638952089,3028.5432942708335,3018.580078125
25,2020-09-24 15:30:00,3018.580078125,491428,0.5350576473937335,1.4692287127777848,3013.4403483072915,3029.5
26,2020-09-25 09:30:00,3029.5,704046,-0.4675178337126512,2.10489552552225,3008.6337076822915,3027.72998046875
27,2020-09-25 10:00:00,3027.72998046875,428311,-0.1038304327401117,1.280526993168004,3016.8003743489585,3038.784912109375
28,2020-09-25 10:30:00,3038.784912109375,264939,0.4012059247607812,0.792091590089766,3025.27001953125,3046.090087890625
29,2020-09-25 11:00:00,3046.090087890625,332846,0.28180984257566255,0.9951140352874369,3032.0049641927085,3037.8701171875
30,2020-09-25 11:30:00,3037.8701171875,218186,-0.30945202275868405,0.6523135350979874,3037.5349934895835,3046.6201171875
31,2020-09-25 12:00:00,3046.6201171875,179878,0.2804390657774176,0.537783606951664,3040.9150390625,3049.780029296875
32,2020-09-25 12:30:00,3049.780029296875,88609,0.07497672749296218,0.26491548509756613,3043.5267740885415,3057.2900390625
33,2020-09-25 13:00:00,3057.2900390625,162730,0.2682727534408853,0.4865160072896313,3044.7567545572915,3066.89990234375
34,2020-09-25 13:30:00,3066.89990234375,216489,0.30842270671448013,0.6472399920243654,3051.2300618489585,3080.6298828125
35,2020-09-25 14:00:00,3080.6298828125,273638,0.48404631631388345,0.818099104054078,3057.989990234375,3082.764892578125
36,2020-09-25 14:30:00,3082.764892578125,280569,0.06442729641113015,0.8388208053170562,3068.2732747395835,3091.639892578125
37,2020-09-25 15:00:00,3091.639892578125,374352,0.3404569906318268,1.1192050658199966,3076.764892578125,3094.64990234375
38,2020-09-25 15:30:00,3094.64990234375,615152,0.1019128420526265,1.8391279722007696,3085.0115559895835,3139.487548828125
39,2020-09-28 09:30:00,3139.487548828125,818487,-0.11626255047940824,2.4470412785501656,3089.6848958333335,3155.264892578125
40,2020-09-28 10:00:00,3155.264892578125,416790,0.5293674271210673,1.2460825089304088,3108.5924479166665,3137.659912109375
41,2020-09-28 10:30:00,3137.659912109375,271382,-0.5038809111228425,0.8113543113763578,3129.80078125,3150.0
42,2020-09-28 11:00:00,3150.0,193620,0.3705707860525483,0.5788682439096565,3144.137451171875,3139.271484375
43,2020-09-28 11:30:00,3139.271484375,153296,-0.3260334702890954,0.45831105422154067,3147.6416015625,3123.003662109375
44,2020-09-28 12:00:00,3123.003662109375,212594,-0.5059163709233072,0.6355950596308724,3142.3104654947915,3144.0
45,2020-09-28 12:30:00,3144.0,162912,0.7040307343080441,0.4870601350677098,3137.425048828125,3152.72509765625
46,2020-09-28 13:00:00,3152.72509765625,195971,0.2456310860492846,0.5858970593286814,3135.425048828125,3162.010009765625
47,2020-09-28 13:30:00,3162.010009765625,197498,0.2590468015917785,0.5904623511810213,3139.9095865885415,3160.625
48,2020-09-28 14:00:00,3160.625,208111,-0.07508694277584571,0.6221921759543566,3152.9117024739585,3165.0400390625
49,2020-09-28 14:30:00,3165.0400390625,165025,0.15886037114393528,0.4933773987769397,3158.453369140625,3172.510009765625
50,2020-09-28 15:00:00,3172.510009765625,237454,0.21512015348229893,0.7099193264607147,3162.558349609375,3175.0400390625
51,2020-09-28 15:30:00,3175.0400390625,495638,0.08763560642308119,1.4818154047871828,3166.058349609375,3163.429931640625
52,2020-09-29 09:30:00,3163.429931640625,633987,-0.29985275129326405,1.8954392178057609,3170.8633626302085,3170.625
53,2020-09-29 10:00:00,3170.625,278083,0.19672284946157748,0.831388378634072,3170.32666015625,3165.56005859375
54,2020-09-29 10:30:00,3165.56005859375,268095,-0.18729123147564244,0.801527124527215,3169.6983235677085,3171.375
