,Datetime,Adj Close,Volume,Percent Price Change Within Period,Scaled Volume,SMA(3),t+1
0,2020-09-23 09:30:00,255.31500244140625,3536958,0.02154976719974793,2.6212588659792977,,255.75
1,2020-09-23 10:00:00,255.75,1546636,0.14096112267979205,1.1462203756569225,,255.10879516601562
2,2020-09-23 10:30:00,255.10879516601562,1294731,-0.27118980942388615,0.959532206152361,,254.0688018798828
3,2020-09-23 11:00:00,254.0688018798828,1067053,-0.4081371674876243,0.7907987984928879,255.39126586914062,251.77499389648438
4,2020-09-23 11:30:00,251.77499389648438,1346605,-0.8779397820751447,0.997976310496775,254.97586568196616,252.97000122070312
5,2020-09-23 12:00:00,252.97000122070312,844168,0.5133573368544587,0.6256175092766191,253.65086364746094,254.49000549316406
6,2020-09-23 12:30:00,254.49000549316406,883841,0.6088193569881666,0.655019385971224,252.93793233235678,253.4925994873047
7,2020-09-23 13:00:00,253.4925994873047,802054,-0.37872882112116735,0.5944065941676887,253.07833353678384,252.14999389648438
8,2020-09-23 13:30:00,252.14999389648438,646694,-0.5364682418132,0.47926845076351376,253.65086873372397,250.74000549316406
9,2020-09-23 14:00:00,250.74000549316406,1076924,-0.5710156334521459,0.7981142504338161,253.37753295898438,249.41000366210938
10,2020-09-23 14:30:00,249.41000366210938,814482,-0.5105902775664335,0.6036170527556591,252.12753295898438,250.02999877929688
11,2020-09-23 15:00:00,250.02999877929688,1354420,0.21242436043962926,1.0037680496233432,250.76666768391928,249.02000427246094
12,2020-09-23 15:30:00,249.02000427246094,2019078,-0.39996799572495145,1.4963497187706918,250.06000264485678,249.02499389648438
13,2020-09-24 09:30:00,249.02499389648438,2806422,1.0243382947198276,2.079854651703343,249.4866689046224,248.94039916992188
14,2020-09-24 10:00:00,248.94039916992188,1798669,-0.03597944416905682,1.3330034066596543,249.35833231608072,250.30999755859375
15,2020-09-24 10:30:00,250.30999755859375,1303660,0.5503314468352509,0.9661495367551923,248.99513244628906,250.39599609375
16,2020-09-24 11:00:00,250.39599609375,1057764,0.046347017348123895,0.7839146699264526,249.42513020833334,251.14500427246094
17,2020-09-24 11:30:00,251.14500427246094,1603662,0.3015315646203533,1.1884826553026904,249.88213094075522,250.27999877929688
18,2020-09-24 12:00:00,250.27999877929688,777651,-0.34533293226051415,0.576321397762616,250.61699930826822,250.3800048828125
19,2020-09-24 12:30:00,250.3800048828125,770797,0.019974853749874965,0.5712418609777794,250.60699971516928,250.30670166015625
20,2020-09-24 13:00:00,250.30670166015625,774506,-0.02927678777327237,0.5739906211083542,250.60166931152344,251.2100067138672
21,2020-09-24 13:30:00,251.2100067138672,1245226,0.3435193087217127,0.9228437806295515,250.32223510742188,249.8350067138672
22,2020-09-24 14:00:00,249.8350067138672,997785,-0.5552637174681767,0.7394639058736784,250.63223775227866,248.5500030517578
23,2020-09-24 14:30:00,248.5500030517578,1229453,-0.5282715376892769,0.9111543242964281,250.45057169596353,248.0115966796875
24,2020-09-24 15:00:00,248.0115966796875,1156105,-0.22866085251439464,0.856795721423041,249.86500549316406,249.52000427246094
25,2020-09-24 15:30:00,249.52000427246094,1846440,0.6068201062501204,1.3684067553244383,248.79886881510416,248.72000122070312
26,2020-09-25 09:30:00,248.72000122070312,1942416,-0.2726514404260518,1.43953509242124,248.6938680013021,249.05999755859375
27,2020-09-25 10:00:00,249.05999755859375,1515460,0.11661382692084049,1.1231156720088242,248.7505340576172,249.5
28,2020-09-25 10:30:00,249.5,1160927,0.16660709193529663,0.8603693319244244,249.1000010172526,251.34170532226562
29,2020-09-25 11:00:00,251.34170532226562,1245837,0.6223314840623005,0.9232965960622237,249.09333292643228,250.19500732421875
