,Datetime,Adj Close,Volume,Percent Price Change Within Period,Scaled Volume,SMA(3),t+1
0,2020-09-23 09:30:00,205.5800018310547,3970484,-1.1159173321500127,2.0411481045142907,,205.27999877929688
1,2020-09-23 10:00:00,205.27999877929688,1774532,-0.12163674475007227,0.9122521657812884,,204.71009826660156
2,2020-09-23 10:30:00,204.71009826660156,1664701,-0.2824760282996324,0.8557901985584236,,204.75
3,2020-09-23 11:00:00,204.75,1258909,0.014653565415200501,0.6471804744978146,205.19003295898438,204.06539916992188
4,2020-09-23 11:30:00,204.06539916992188,1400286,-0.3294941414196218,0.7198596228263098,204.91336568196616,204.25999450683594
5,2020-09-23 12:00:00,204.25999450683594,1253670,0.0881971159184205,0.6444872071481539,204.5084991455078,204.9333038330078
6,2020-09-23 12:30:00,204.9333038330078,918833,0.34437062144731445,0.472354059685212,204.35846455891928,204.16000366210938
7,2020-09-23 13:00:00,204.16000366210938,865963,-0.3799681375649502,0.44517462758432186,204.41956583658853,203.8300018310547
8,2020-09-23 13:30:00,203.8300018310547,1266402,-0.1616388250074926,0.651032479126753,204.45110066731772,202.30999755859375
9,2020-09-23 14:00:00,202.30999755859375,1864551,-0.7505881116484657,0.958529171612384,204.30776977539062,201.57000732421875
10,2020-09-23 14:30:00,201.57000732421875,1799946,-0.3559177348410235,0.9253170057172071,203.43333435058594,201.52999877929688
11,2020-09-23 15:00:00,201.52999877929688,2566304,-0.03472585421589884,1.3192866525107372,202.57000223795572,200.77999877929688
12,2020-09-23 15:30:00,200.77999877929688,4685428,-0.38204131024657006,2.4086868203065883,201.80333455403647,202.44000244140625
13,2020-09-24 09:30:00,202.44000244140625,4813186,0.873249425801931,2.474364707318987,201.2933349609375,202.89999389648438
14,2020-09-24 10:00:00,202.89999389648438,2995962,0.23712860976238367,1.5401654200084531,201.58333333333334,203.99000549316406
15,2020-09-24 10:30:00,203.99000549316406,2697649,0.5372161801226027,1.3868085460097237,202.03999837239584,204.1313018798828
16,2020-09-24 11:00:00,204.1313018798828,1960656,0.07908057960207304,1.0079348709136142,203.11000061035156,204.83580017089844
17,2020-09-24 11:30:00,204.83580017089844,1485688,0.3506785571398755,0.7637631193324611,203.67376708984375,204.76910400390625
18,2020-09-24 12:00:00,204.76910400390625,1769345,-0.04437010942814549,0.9095856306137583,204.31903584798178,204.94000244140625
19,2020-09-24 12:30:00,204.94000244140625,1220641,0.06835907595814651,0.627507644771375,204.5787353515625,205.36439514160156
20,2020-09-24 13:00:00,205.36439514160156,1315712,0.1948097437330231,0.6763817849125462,204.84830220540366,204.3300018310547
21,2020-09-24 13:30:00,204.3300018310547,1490838,-0.5112489175160612,0.7664106335242443,205.02450052897134,203.27999877929688
22,2020-09-24 14:00:00,203.27999877929688,1450526,-0.513876103532746,0.7456870234079008,204.87813313802084,202.71209716796875
23,2020-09-24 14:30:00,202.71209716796875,1602107,-0.2842717975550659,0.8236118483991062,204.32479858398438,202.1699981689453
24,2020-09-24 15:00:00,202.1699981689453,1821498,-0.27622826932150885,0.9363964670495011,203.4406992594401,203.17999267578125
25,2020-09-24 15:30:00,203.17999267578125,3046728,0.48963362303825814,1.566263226893904,202.72069803873697,203.9550018310547
26,2020-09-25 09:30:00,203.9550018310547,3230016,0.19896770976411807,1.6604879999392594,202.68736267089844,205.0399932861328
27,2020-09-25 10:00:00,205.0399932861328,2225472,0.5295089903486441,1.1440715928963894,203.1016642252604,205.33929443359375
28,2020-09-25 10:30:00,205.33929443359375,1880081,0.15261289864035646,0.9665128406217811,204.0583292643229,206.55999755859375
29,2020-09-25 11:00:00,206.55999755859375,1930351,0.6389780633143625,0.9923556636161398,204.7780965169271,205.5399932861328
30,2020-09-25 11:30:00,205.5399932861328,1389075,-0.49380532751584605,0.7140962671750316,205.64642842610678,206.33009338378906
31,2020-09-25 12:00:00,206.33009338378906,1580447,0.37463311653124576,0.8124768663808485,205.81309509277344,206.4499969482422
32,2020-09-25 12:30:00,206.4499969482422,834282,0.033914169868069666,0.42888804562123695,206.14336140950522,206.39999389648438
33,2020-09-25 13:00:00,206.39999389648438,1240671,-0.03390677764558963,0.6378046756959226,206.10669453938803,207.08999633789062
34,2020-09-25 13:30:00,207.08999633789062,1227362,0.33430351831904914,0.6309627793117586,206.39336140950522,207.35000610351562
35,2020-09-25 14:00:00,207.35000610351562,1503718,0.13038645454582296,0.7730319894058306,206.64666239420572,207.72300720214844
36,2020-09-25 14:30:00,207.72300720214844,1518137,0.1847259916189256,0.7804445150623983,206.94666544596353,208.44000244140625
37,2020-09-25 15:00:00,208.44000244140625,2317022,0.344203305756227,1.1911356558590616,207.3876698811849,207.77999877929688
38,2020-09-25 15:30:00,207.77999877929688,3897366,-0.31185238177091856,2.0035595719560746,207.8376719156901,209.75
39,2020-09-28 09:30:00,209.75,5752246,-0.5358520754210204,2.957117071772587,207.9810028076172,209.72000122070312
40,2020-09-28 10:00:00,209.72000122070312,2120171,-0.016687879332810726,1.0899384100014426,208.65666707356772,208.5500030517578
41,2020-09-28 10:30:00,208.5500030517578,2212238,-0.5578858297421241,1.1372682525441444,209.08333333333334,209.60000610351562
42,2020-09-28 11:00:00,209.60000610351562,1698888,0.4986615636249662,0.8733650660680345,209.34000142415366,209.15499877929688
43,2020-09-28 11:30:00,209.15499877929688,1223042,-0.13240458989949622,0.6287419518732141,209.29000345865884,208.64500427246094
44,2020-09-28 12:00:00,208.64500427246094,1058066,-0.2557550540454977,0.5439310195812443,209.10166931152344,209.2899932861328
45,2020-09-28 12:30:00,209.2899932861328,995381,0.3139448302261747,0.5117058881031983,209.13333638509116,209.36830139160156
46,2020-09-28 13:00:00,209.36830139160156,16934010,0.05175709051358448,8.705443067728277,209.02999877929688,209.41000366210938
47,2020-09-28 13:30:00,209.41000366210938,1560073,0.019109015548995748,0.8020029917898983,209.1010996500651,209.27999877929688
48,2020-09-28 14:00:00,209.27999877929688,1274781,-0.05492274926216456,0.6553399590127631,209.3560994466146,209.42999267578125
49,2020-09-28 14:30:00,209.42999267578125,1479297,0.07645070963539247,0.7604776313325218,209.35276794433594,209.38999938964844
50,2020-09-28 15:00:00,209.38999938964844,1769592,0.07168509488940697,0.9097126084788788,209.37333170572916,209.66000366210938
51,2020-09-28 15:30:00,209.66000366210938,4783551,0.12416894613355828,2.459129933906657,209.36666361490884,209.3300018310547
52,2020-09-29 09:30:00,209.3300018310547,3397555,-0.009555420051454953,1.7466165203620139,209.4933319091797,209.19000244140625
53,2020-09-29 10:00:00,209.19000244140625,1744255,-0.08596870610829667,0.8966873527357304,209.46000162760416,208.69000244140625
54,2020-09-29 10:30:00,208.69000244140625,1484134,-0.24855611862397106,0.7629642383510957,209.3933359781901,208.64999389648438
55,2020-09-29 11:00:00,208.64999389648438,1310487,-0.033541262844629535,0.6736957146888437,209.07000223795572,208.0500030517578
56,2020-09-29 11:30:00,208.0500030517578,1739572,-0.2349622375323931,0.8942799141026971,208.84333292643228,207.88999938964844
57,2020-09-29 12:00:00,207.88999938964844,1069388,-0.08651315818421663,0.5497514381597629,208.4633331298828,208.07000732421875
58,2020-09-29 12:30:00,208.07000732421875,994250,0.0817765429175657,0.5111244631418571,208.19666544596353,207.38209533691406
59,2020-09-29 13:00:00,207.38209533691406,1467320,-0.33061564045257597,0.7543204900752424,208.00333658854166,207.8350067138672
60,2020-09-29 13:30:00,207.8350067138672,1102581,0.21699362005500183,0.5668153097263384,207.78070068359375,207.67999267578125
61,2020-09-29 14:00:00,207.67999267578125,920872,-0.08179621012361343,0.47340226967298793,207.76236979166666,207.67799377441406
62,2020-09-29 14:30:00,207.67799377441406,1026968,-0.0015429156476994578,0.5279441465062779,207.63236490885416,207.27000427246094
63,2020-09-29 15:00:00,207.27000427246094,1202480,-0.1974135293621491,0.6181714301622533,207.73099772135416,207.16000366210938
64,2020-09-29 15:30:00,207.16000366210938,3246964,-0.05307116711734338,1.6692006349921418,207.54266357421875,208.39999389648438
65,2020-09-30 09:30:00,208.39999389648438,3138978,0.3225331838085095,1.6136871461544886,207.36933390299478,209.19000244140625
66,2020-09-30 10:00:00,209.19000244140625,2275944,0.37714989019227974,1.170018260136717,207.61000061035156,209.16799926757812
67,2020-09-30 10:30:00,209.16799926757812,1191340,-0.005733535052615761,0.6124445742211919,208.25,211.27000427246094
