,timestamp,tweet_text,followers_count
52,2020-09-23 20:50:00,b'We provide high-quality alerts with an impeccable track record. https://t.co/3ts90t54Yd  $INO $ZM $SPAQ $NKE $TWTR $ACB $WKHS $MNOV  $ROKU  $JNJ $WDC $CVNA $PLUG $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $NIO $OXY $CCL $FB $USO $DAL https://t.co/C9PnBZ23wu',50
53,2020-09-23 20:49:00,"b'$JNJ [15s. delayed] filed form SC TO-T/A on September 23, 16:48:35 https://t.co/QyRJ3kNfhL'",1408
54,2020-09-23 20:47:00,"b""Wednesday's Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMZN $JNJ $ADBE $NFLX $MA $QCOM $AMGN $BMY $BDX $CAT $AAPL $MSFT $NVDA $JPM $INTC $BAC $GOOG $AMD $PEP $CSCO #stock #stocks #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/zJ0OpedjeX""",4538
55,2020-09-23 20:45:00,b'Johnson &amp; Johnson Starts Late-Stage Coronavirus Vaccine Clinical Trial $JNJ https://t.co/nnWOTk7tyF $SPY',1434
56,2020-09-23 20:41:00,"b""Wednesday's Top Flow in #StockMarket, Buy Flow and Sell Flow $AMZN $QQQ $UUP $JNJ $ADBE $LQD $SPY $GDXJ $NFLX $SHY $AAPL $MSFT $TSLA $FB $HYG $NVDA $JPM $INTC $GOOGL $IWM  #stock #stocks #Investment #investing https://t.co/5JE2nlalc3 https://t.co/eOAjf0DwU7""",4538
57,2020-09-23 20:40:00,b'New #coronavirus Cases Look To Be On The Rise Again  $tst $iep $ko $brk $ba $bhc $hlf $ibm $msft $crm $nke $mcd $fb $ge $gm $wmt $tgt $luv $btc $f $pg $amzn $aapl $hd $tsla $nflx $pfe $jnj $intc $gp $shak $ms $gs $jpm $bac $c $mnk $mnst $goog $fb uber https://t.co/kEFrkpShlO',130
58,2020-09-23 20:40:00,b'**One member sold some at 7000%. You need plays like this to grow your account with us.  Check out: https://t.co/4zHoyiIKbE  $NKE $MNOV $ACB $TWTR $JNJ $SLV $ROKU $ACIU $GIS $TORC $TSLA $GLD $CVNA $NNOX $FMCI $DTEA $BOXL $CDEV $MVIS $ADTX  $GEVO $AKBA $OCGN $FCEL $GNUS https://t.co/zdJLwNLV98',1
59,2020-09-23 20:34:00,"b'Morning plan from @FireTrading_ has been posted!   $MNOV, $SFIX, $TWTR, $JNJ, $NKE   https://t.co/mHUZq5WXVU'",202
60,2020-09-23 20:33:00,"b'*Free alerts, Option Sweeps , Trading Ideas  https://t.co/cC5rfTvT0c    $TSLA $AAPL $AAL $GHIV $WVE $AMD $ALKS $QQQ $SRNE $YNDX $NMTR $MSFT $MU $NIO $CCL $SPY  $INO $ZM $SPAQ $NKE $TWTR $ACB $WKHS $MNOV  $ROKU  $JNJ $WDC $CVNA $PLUG https://t.co/Bv2kAGTQWc'",1
61,2020-09-23 20:30:00,"b'Started trading with $3k, down to $1k, back up to $32k. Big thanks to this community https://t.co/cB9ml2RJ51  $INO $ZM $SPAQ $NKE $TWTR $ACB $WKHS $MNOV  $ROKU  $JNJ $WDC $CVNA $PLUG $TSLA $AAPL $AAL $GHIV $WVE $AMD $ALKS $QQQ $SRNE $YNDX $NMTR $MSFT $MU $NIO $CCL $SPY https://t.co/etRdYd3rw0'",144
62,2020-09-23 20:29:00,b'Largest $Notional Sell On Close Order Imbalances $BRK.B $PG $VZ $BAC $JNJ $ORCL $CVX $MRK $KO $PFE https://t.co/V7Aciy2vFa',5308
63,2020-09-23 20:28:00,"b'$OGEN PR tom fda ok the start of phase 1 of covid vaccine in January!  No massive debt, no other drugs or expenses they are all in on this vaccine that they bought the rights from NIH! $nakd $psv $tsla $nvax $ibio $tnxp $vbiv $hbtx $ino $jnj $pfe $bntx $cvac $arct $aapl $msft https://t.co/BcxS5VUzf3'",174
