,Unnamed: 0,timestamp,tweet_text,followers_count
593,594.0,2020-09-23 13:35:33,b'If you got in my $NKE nike call the other day congrats https://t.co/ph96PbrTU6',289
594,595.0,2020-09-23 13:35:26,b'#NPP \xf0\x9f\x93\x88 .... I spent $200 or a Pair of Shoes \xf0\x9f\x91\x9f on $NKE ... Y\xe2\x80\x99all keep buying Nikes \xe2\x9d\xa4\xef\xb8\x8f https://t.co/A9lJaUP6EM',2341
595,596.0,2020-09-23 13:35:17,b'Just had my first $1k day thanks to $NKE @impactinvest_ \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x8f\x81 https://t.co/6686CJAIGF',1400
596,597.0,2020-09-23 13:34:59,b'$NKE Pivotal Research Group     Buy       $140    Needham     Buy      $149 Telsey Advisory Group    Outperform$155 BTIG Research       Buy        $152 Barclays       Overweight   $150 BMO  Capital Markets     Outperform    $134',447
597,598.0,2020-09-23 13:34:50,b'$NKE at an all time high now after yesterday\xe2\x80\x99s earnings https://t.co/HKkBpNz7cQ @YahooFinance',20493
598,599.0,2020-09-23 13:34:48,"b'Piper Sandler Maintains Overweight on Nike, Raises Price Target to $148  Related Tickers: $NKE'",2571
599,600.0,2020-09-23 13:34:27,b'$NKE pulling back to fill the gap lead by overall selling in equities. Long trade on it not to fruition yet! #options #nike',6
600,601.0,2020-09-23 13:34:21,b'\xf0\x9f\x92\xb5\xf0\x9f\x92\xb5\xf0\x9f\x92\xb5\xf0\x9f\x92\xb5\xf0\x9f\x92\xb5\xf0\x9f\x92\xb5\xf0\x9f\x92\xb5 thanks $NKE https://t.co/2l4ZMAsq3P',4437
601,602.0,2020-09-23 13:33:56,"b'Geez, $NKE stocked really jumped this morning. https://t.co/tGYu2OhmDJ'",329
602,603.0,2020-09-23 13:33:49,b'$NKE B of A Securities Maintains to Buy : PT $150.00 https://t.co/bH68IIlmzb',2757
603,604.0,2020-09-23 13:33:44,b'$NKE +105% since March 2020 lows \xf0\x9f\x91\x9f',11334
604,605.0,2020-09-23 13:33:01,b'Nike | $NKE  NIKE Breaking out strong!!  Long or short it with BTC on Trade8: https://t.co/bypzIurbQa https://t.co/zMhRxBDrLZ',3947
605,606.0,2020-09-23 13:32:51,b'$NKE was looking down...with lower high premkt.... just ran on me.... so looking for a PB setup',371
606,607.0,2020-09-23 13:32:43,b'$NKE up on earnings.   Seasonality along with vitmf had a setup showing the target is  128.58.  Be careful above this level.   #nke #earning #eps #gap #stocks #stock #options #option #volatility #investment #strategy #trade https://t.co/EdTpeNuXhn',3116
607,608.0,2020-09-23 13:32:38,"b""Yesterday's earnings trade in $NKE, small winner for $104 due to the outsize move up. #OptionsBBQ https://t.co/49a5ShxRvh""",156
608,609.0,2020-09-23 13:32:32,b'$NKE (remember first 30-60 minutes is price discovery) and today the price is discovering itself lower so far https://t.co/96qWph4Rq7',212
609,610.0,2020-09-23 13:32:01,b'Gone head then $NKE',653
610,611.0,2020-09-23 13:31:50,"b'Nike $NKE opens up 11% at an historic high after blowout earnings.  Online sales up 83% YOY, now 30% of revenues.  Every single analysts got the estimate wrong by a wide margin. @CNBC'",84600
611,612.0,2020-09-23 13:31:45,"b'Nike shares are up more than 10%, Q1 EPS: 95 cents vs 47 cents expected   $NKE'",4616
612,613.0,2020-09-23 13:31:03,b'Watching Today - #DayTrading   Gap:  $ACET $CMPS $MNOV $PIC $PTON $SAVA $SPI $VTVT $YNDX Other: $JKS $NKE $POAI $RKT $RDHL $WVE',225
613,614.0,2020-09-23 13:30:21,"b'Europe Up, Asia Mixed &amp; US To Open Mixed, World Covid-19 Cases 31.64M (US Cases 6.9M), UK Coronavirus Spike Spurs ReClose, #Fed Speak All Day, $TSLA Battery Day Meh, $NKE Earnings Beat, S&amp;P to open 3320, Gold $1890, Silver $23.70, 10yr yield 0.68, Dollar (DXY 94.13), Oil $39.93'",420
614,615.0,2020-09-23 13:30:00,"b'$NKE Plan today is to get in on pull back when gap closes/if it does.  Nike (NKE) \xe2\x80\x93 Nike reported quarterly earnings of 95 cents per share, more than doubling the consensus estimate of 47 cents. https://t.co/oGzv03AcT2'",432
615,616.0,2020-09-23 13:29:59,b'$Nke apparel sales down 21% in the US and the stock is up 12% premarket. Overall revenue was down 1% and the stock is at an ath. I would have thought apparel would have been up in this lockdown. I\xe2\x80\x99m looking to short on this pop.',3
616,617.0,2020-09-23 13:29:33,"b'Some names on my intraday watchlist: $TSLA, $NKE, $ACB, $SFIX, $SPI, $MNOV, $AAPL #Intraday'",576
617,618.0,2020-09-23 13:29:05,"b'Watchlist September 23:  OTC Plays: $DGST (we made 90% yesterday), $HHT, $NMTR, $OPTI, $SAVA, $GAXY Low priced stocks: $POAI, $SPI, $ATHX, $VTVT, $MNOV, $ACET High priced stocks: $TSLA, $NKE'",61
618,619.0,2020-09-23 13:28:38,b'My WL for 9.23.20:  - $NKE - $LULU - $COST - $TSLA - $TWTR - $PTON  Happy Wednesday!',35
619,620.0,2020-09-23 13:28:32,"b""Is Deutsche really NOW coming out with $NKE as a buy, 18 percent off of Monday's lows?""",470
620,621.0,2020-09-23 13:28:24,"b'$XLY $XLY $NKE - Nike jump, Amazon rebound lifting discretionary out of doldrums: At the Open https://t.co/S7pPcRwLXf'",402
621,622.0,2020-09-23 13:28:19,b'\xf0\x9f\x8c\x9e60 Seconds: $TSLA $JNJ $NKE $UAA $WDC $DIS today @ 4pm @theoptionoracle set alarm \xe2\x8f\xb0more \xf0\x9f\x91\x89 @MarketRebels https://t.co/LQBdNWofsH',237599
622,623.0,2020-09-23 13:27:55,b'$NKE Nike Shares Soar To Record High As Digital Sales Surge Leads Q1 Earnings Beat https://t.co/AhdIbArdnK',214
623,624.0,2020-09-23 13:26:32,"b'\xe2\x80\x9cChecks over stripes, that\xe2\x80\x99s what i like\xe2\x80\x9d $NKE'",264
624,625.0,2020-09-23 13:25:19,b'Most profitable trading community. Get daily winning alerts here: https://t.co/3ts90sNtzD  $PLUG $NKE $MNOV $ACB $TWTR $JNJ $SLV $ROKU $ACIU $GIS $TORC $TSLA $GLD $CVNA $NNOX $FMCI $SFIX https://t.co/EkzbjZcOUC',52
625,626.0,2020-09-23 13:22:45,"b'$NKE \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80 Nike shares are trading higher after the company reported Q1 EPS of $0.95, up from $0.86 year over year and better than expected Q1 sales results. https://t.co/5c7OGplhWE'",81625
626,627.0,2020-09-23 13:22:40,b'Here are some of the stocks making the biggest moves in todays pre-market  Gainers: $SPI Medicinova $MNOV $ACET $MYT $ATHX $VTVT Nike $NKE $JFIN Western Digital $WFC Jinko $JKS $RDHL  Decliners: $ACIU Wave Life $WVE Aurora $ACB Stich Fix $SFIX $$GMAB $AGQ $ALB Tesla $TSLA $DTEA',11584
627,628.0,2020-09-23 13:22:31,"b'$NKE #chart  Gapping up big on huge volume  If you took my 100 breakout swing earlier u should be up big Now looking to gap n go over 134 here Calls will be juiced at open, so if taking long its ideal to wait a bit Up at 132 from 117 close right now https://t.co/VqWu25hpNe'",31944
628,629.0,2020-09-23 13:22:20,b'Focused Watchlist: $SNOW $SAVA $PTON $INO $SQ $NIO $PINS $NKE $SPY $QQQ $TSLA $AAPL',212
629,630.0,2020-09-23 13:21:44,b'My #DayTrading #Watchlist   Primary $NKE $TWTR $PTON  Secondary $ROKU $INO $SFIX $ACB  Have a great trading day! #keepitgreen #BBTfamily',114
630,631.0,2020-09-23 13:21:38,b'$NKE ran crazy',620
631,632.0,2020-09-23 13:21:29,b'Morning Movers pt2   $SPI $ATHX  $VTVT $WDC $NKE',30195
632,633.0,2020-09-23 13:20:46,b'$NKE Piper Sandler Maintains to Overweight : PT $148.00 https://t.co/OyxkDJnYnG',2757
633,634.0,2020-09-23 13:20:32,"b'Watching $TSLA $JNJ $NKE primarily, then also $INO $PTON &amp; $APPL.  #stockstowatch #watchlist #stockwatchlist #daytrading #daytrader #parttimetrader'",66
634,635.0,2020-09-23 13:20:26,"b""$POAI: +20% Secures License for Addt'l 71 Unique Ovarian Cancer Cell Lines from Ximbio $VTVT: +15% Addt'l Pos Clinical Study Results Supporting Safety &amp; Efficacy of TTP399 as Adjunctive Therapy in Patients with Type 1 Diabetes $NKE: +12% ER $ATHX: FDA accelerated review desig""",2615
635,636.0,2020-09-23 13:20:13,b'in-play stocks the desk is watching: $NKE $SFIX $TSLA $NNOX $CVNA https://t.co/0gDiJBAOOK',41174
636,637.0,2020-09-23 13:20:00,b'One member sold some at 7000%. You need plays like this to grow your account with us https://t.co/gKZrN2J7gu  $TSLA $SLV $NKE $GLD $ACB $TORC $CVNA $NNOX $FMCI $SFIX $BLNK $VCNK $AMD $NNOX $AAL $INO $NKLA $WKHS $PTON $VXRT $MSFT $QQQ $SAVA $RMTI $PEIX https://t.co/CoOOiusVMI',90
637,638.0,2020-09-23 13:19:49,b'Good morning traders! Late start to my morning but here are the things I\xe2\x80\x99ll be watching today. $pll $lca $vale $nke $tdoc $fb $spy $rkt &amp; $ups. Keep watch and good luck! \xf0\x9f\x92\xb0 #OptionsTrading #stockstowatch #StockMarket #stockstotrade',325
638,639.0,2020-09-23 13:19:49,b'Nike $nke \xf0\x9f\x93\x88\xf0\x9f\x93\x88 off earnings',7860
639,640.0,2020-09-23 13:19:17,b'$NKE trying to one up $TSLA Battery Day.',2784
640,641.0,2020-09-23 13:19:17,"b'@dampedspring Yep, watching at 10am for sell-off. If no sell-off, then Mon-Tue bullish momentum is still play. $NKE ER yesterday reaffirms some stocks are undervalued. Thanks for sharing your opinion sir.'",17
641,642.0,2020-09-23 13:18:48,"b""$NKE revenues down yoy with US sales down YUGE. Stock gonna open at all time highs like it's tech start up. Good Luck. $ES_f $SPY $SPX #ES_f $NDX $GLD $BTC $TLT""",58
642,643.0,2020-09-23 13:18:47,b'I talked about this on last weekend\xe2\x80\x99s Podcast and here it is #CallGirlsInvestmrntClub $NKE #Nike $TQQQ https://t.co/lR2i7n5h3U https://t.co/fmiRyWzP65',212
643,644.0,2020-09-23 13:18:34,"b'$NKE ""Trade Idea 4: Sell the September 25 Expiry 105/124 Strangle for a $1.15 credit."" will need to roll calls up and out or convert to short puts.'",47130
644,645.0,2020-09-23 13:18:19,b'NEW POST: Morning Prep 09/23/20 {Video} https://t.co/yVU5FIsDhv $DIA $JNJ $NKE $QQQ $TWTR  #stocks',33419
645,646.0,2020-09-23 13:17:57,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1654',6465
646,647.0,2020-09-23 13:17:56,"b'$NKE ""Trade Idea 3: Buy the September 25 Expiry/October 120 Call Calendar ($1.20) and sell the September 25 Expiry 106 Put for $0.35."" puts expire, try roll calendar up to 130 or 135 near free or sell to close'",47130
647,648.0,2020-09-23 13:17:53,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1652',6465
648,649.0,2020-09-23 13:17:51,"b""@Roar_Cap I think the #'s where stellar and see blue skis but buying $nke here not my game""",205
649,650.0,2020-09-23 13:16:24,b'@LaMonicaBuzz @jchatterleyCNN @cnni @firstmove It\xe2\x80\x99s now trading at &gt; 30x the St Cons est of it\xe2\x80\x99s 2023 EPS with &lt; 1% yield - total nose bleeder / absurd   $NKE',611
650,651.0,2020-09-23 13:16:22,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1603',6465
651,652.0,2020-09-23 13:16:19,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1601',6465
652,653.0,2020-09-23 13:16:11,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1597',6465
653,654.0,2020-09-23 13:16:08,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1595',6465
654,655.0,2020-09-23 13:15:59,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1591',6465
655,656.0,2020-09-23 13:15:57,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1589',6465
656,657.0,2020-09-23 13:15:50,"b""$KBH KB Home $43.00 \xe2\x9e\x9d $49.00 $LOW Lowe's Companies $180.00 \xe2\x9e\x9d $195.00 $NKE Nike $150.00 \xe2\x9e\x9d $165.00 $VRM Vroom $66.00 \xe2\x9e\x9d $75.00""",1983
657,658.0,2020-09-23 13:15:37,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1579',6465
658,659.0,2020-09-23 13:15:37,b'Watching $NKE $AMZN',5385
659,660.0,2020-09-23 13:15:35,b'$NKE  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1577',6465
660,661.0,2020-09-23 13:14:50,b'Watching this $CVNA also.  This might be a better setup then $NKE.  Both same concept.  Profit taking dip for a r/g move.  $CVNA seems better due to its 30%+ short interest and its near a breakout.  Good one to watch. https://t.co/zkiyitx252',1299
661,662.0,2020-09-23 13:14:49,b'@epictrades1 what are we thinking about $NKE today?',12
662,663.0,2020-09-23 13:14:41,b'Let\xe2\x80\x99s get it !! $nke $pton',3
663,664.0,2020-09-23 13:14:21,"b'Credit Suisse Maintains Outperform on Nike, Raises Price Target to $154  Related Tickers: $NKE'",2571
664,665.0,2020-09-23 13:13:52,"b""Futs flattish - Dow futs up b/c of $NKE + $JNJ. All the action is in individual stocks (ex $NKE, $JNJ)  Plan for today is scale early + often, reload whatever is moving, then take afternoon off (family time). [Doesn't matter what your plan is...just make a plan + follow it]  $NDX https://t.co/I4qcVtTQWI""",2634
665,666.0,2020-09-23 13:13:44,b'My current watchlist for today: $TSLA $SFIX $GIS $NKE $NIO',11
666,667.0,2020-09-23 13:13:22,"b'$TSLA - PT to $500 from $400 at Deutsche Bank, RBC Capital reiterated PT of $290 after disappointing Battery Day  $TWTR - PT to $59.75 from $36 at Pivotal Research  $NKE - PT to $135 from $110 at Wells Fargo, $142 from $127 at Wedbush, $140 from $121 at Raymond James &amp; more'",11920
667,668.0,2020-09-23 13:13:17,b'$NKE Nike - Stifel Nicolaus $140 to $154 BUY - Citigroup $115 to $137 BUY - BTIG Research $140 to $152 BUY - Piper Sandler $130 to $148 OVERWEIGHT - Wells Fargo $110 to $135 OVERWEIGHT - BMO Capital $100 to $134 OUTPERFORM  $SPY $QQQ $DIA',509
668,669.0,2020-09-23 13:13:02,"b'Watch list 23-09-2020 LONG - $YNDX, $DHI, $NKE, $PD SHORT - $PM, $LKQ, $AER, $BXP  #2BTRADERS'",130
669,670.0,2020-09-23 13:11:18,b'Watching $NKE at the open.  I am thinking there will be a good dip from profit taking and reverse back to highs today.  Good for a small day trade imo. https://t.co/s2M6q8tbFY',1299
670,671.0,2020-09-23 13:11:12,b'Some Tickers on Watch Today!  $NKE - ER Beat $TSLA - Post Bat Day $ZM - 4 Day Feast $SFIX - ER Miss $ROKU - ww $PINS - Nice run yesterday. ww  Notes Done WELL BEFORE Market Open! \xf0\x9f\x91\x89DM me to Join Our Free Discord Today!\xf0\x9f\x91\x88',3446
671,672.0,2020-09-23 13:10:31,b'Nike $NKE stock has been a clear beneficiary of the stimulus this year. Record highs coming at the open.  https://t.co/erjXyK7ERX',2445
672,673.0,2020-09-23 13:09:50,"b'#PageOne: The market could go either way today. There is some early hope that the recovery trade will hold sway today, but there is also some early consternation that the mega-cap stocks might.... $NKE $TSLA $AAPL $JNJ $KBH $SPY $QQQ https://t.co/AmRYYVDkoy #PreMarketAnalysis'",26053
673,674.0,2020-09-23 13:09:46,b'Watchlist: $NKE $TSLA $AMZN',93
674,675.0,2020-09-23 13:09:19,"b'Deutsche Bank upgraded Nike $NKE to Buy from Hold; firm highlighted NKE as a best-in-class consumer brand with 1) an innovative product pipeline in running, basketball, yoga, and sportswear for men &amp; women; 2) robust dig... https://t.co/OZinBntRu1'",3191
675,676.0,2020-09-23 13:09:16,b'Nike $NKE Price Target Increased to $154.00 by Analysts at Stifel Nicolaus https://t.co/e84uQb1N5q #stocks',7981
676,677.0,2020-09-23 13:09:13,b'Nike $NKE Given a $117.00 Price Target at Jefferies Financial Group https://t.co/59aC5NPEkH #stocks',7981
677,678.0,2020-09-23 13:09:12,b'Nike $NKE PT Raised to $137.00 at Citigroup https://t.co/UQpd6YGqoF #stocks',7981
678,679.0,2020-09-23 13:09:08,b'BMO Capital Markets Raises Nike $NKE Price Target to $134.00 https://t.co/QlGAaUddAN #stocks',7981
679,680.0,2020-09-23 13:09:08,"b""#market notes  1. ES-M20 #Futures +9.00 ,  #Gold Futures -22.00, 1885.00/ oz , $SPY trading at $330.79 (9:04 am ET)  2. #Oil  0.00, $40.06/barrel  3. Today's Movers: $NKE, $SFIX, $GIS, $ACB, $KBH, $DKS, $FL, $JNJ, $UAA, $LULU, $WDC""",1709
680,681.0,2020-09-23 13:09:03,b'BTIG Research Raises Nike $NKE Price Target to $152.00 https://t.co/xKf5phkWQK #stocks',7981
681,682.0,2020-09-23 13:08:58,b'Nike $NKE PT Raised to $148.00 https://t.co/Wtm1rhtmNR #stocks',7981
682,683.0,2020-09-23 13:07:50,"b'Hello, Haffnez and Heavy called $NKE Calls for +11.89% monster move Hello, pls join our real-time Collaborative Educational Discord room with a very advanced trading team-  we alert both stocks and options (Vertical Spread... https://t.co/FfKBym3VAX https://t.co/JC8ZJtLD8u'",580
683,684.0,2020-09-23 13:07:19,"b""It's hump day and here's what I may be trading IF we get an A+ Setup:  $ACET $AMWL $ATHX $CMPS $GHIV $HTH $JKS $MNOV $NKE $PIC $POAI $RDHL $SAVA $SPI $TSLA $VTVT $YNDX #DayTrading https://t.co/IeXOhAY1Tr""",7261
684,685.0,2020-09-23 13:07:10,b'@TheVoz4Real $NKE earnings just do it.',197
685,686.0,2020-09-23 13:07:03,b'Stock Market Watchlist for 23 Sep 2020 $AAPL $NVDA $SPY $SPY $TSLA $CVNA $TWTR $NKE #LearnToTrade #StockMarket #options #stocks $PTON https://t.co/O1AVxMpLka',3212
686,687.0,2020-09-23 13:06:18,b'$BYND is ready to spike to 200+ and make all times highs soon before the next earnings in Oct $AAPL $TSLA $AMZN $NFLX $ROKU $SPI $MNOV $ACET $POAI $HHT $VTVT $ATHX $NKE $GHIV $YNDX $SAVA $TWTR $SPY',1937
687,688.0,2020-09-23 13:05:45,"b""Premarket gainers  $NKE $LULU $COST $ILMN $ACN $JNJ $ALL $ZI $WDC $VFC   Track today's gainers. Live scans start 930am ET #premarket #nyse #nasdaq https://t.co/cr7ftUE5RE""",3269
688,689.0,2020-09-23 13:05:44,"b'Morning Watchlist:   $PINS $SE charts look great for a move up  $SHOP down on data breach but 1300+ PT from analyst  $TSLA wide range here 390-420, above 420 next level is 450 which is providing some pretty sig overhead supply  $NKE big ER beat, not sure if we will get follow up'",649
689,690.0,2020-09-23 13:05:44,"b'\xe2\x9c\x94\xef\xb8\x8f | $NKE  \xf0\x9f\xa7\xb4| $JNJ  \xf0\x9f\xa5\xa3 | $GIS  Stocks making the biggest moves in the premarket: Nike, General Mills, J&amp;J, KKR, KB Home &amp; more https://t.co/WGgaUvvKaw https://t.co/7Kxj8zxiXe'",155
690,691.0,2020-09-23 13:05:41,b'$INDU   The #DowFutures up. About 100 of those Dow futures points = being driven by a 12% premarket surge in $NKE #Nike shares after company reported late Tuesday an 82% jump in fiscal first-quarter online sales and a rebound in China.  https://t.co/Dsb5qJWM7d',1625
691,692.0,2020-09-23 13:05:23,b'$NKE Nike on back of strong earnings - Goldman Sachs $126 to $140 CONVICTION BUY - Guggenheim $150 to $165 BUY - Susquehanna Bancshares $150 to $160 POSITIVE - Wedbush $127 to $142 OUTPERFORM - JP Morgan Chase &amp; Co $140 BUY  $SPY $QQQ $DIA $TSLA',509
692,693.0,2020-09-23 13:05:05,b'Recent $NKE technical alerts: New Uptrend plus 5 more alerts... https://t.co/94Vlcj6W89',8530
693,694.0,2020-09-23 13:04:37,b'Stock Spotlight: NIKE $NKE  Nike shares climbed 13% in extended trading Tuesday as the company announced an 82% increase in online sales.  See Full Analysis: https://t.co/zXSY7049oO https://t.co/anL7ru23ky',1006
694,695.0,2020-09-23 13:04:32,b'$NKE good for +90 on the Dow Jones futures',494
695,696.0,2020-09-23 13:04:07,b'Pre Market Runners -  $SPI $MNOV $POAI $TRXC $VTVT $NKE $ATHX $HHT $NMTR $GHIV $PIC $YNDX  Follow me for free trade alerts. https://t.co/GP4kbAjZYC Subscribe giveaway at 10k subs.',340
696,697.0,2020-09-23 13:03:51,b'Nike Soars Over 30% on Alex Vieira Earnings Outlook @nike $NKE #earnings #stocks https://t.co/9mlJAUebEW',2174
697,698.0,2020-09-23 13:03:38,b'Pre Market Runners -  $SPI $MNOV $POAI $TRXC $VTVT $NKE $ATHX $HHT $NMTR $GHIV $PIC YNDX  Follow me for free trade alerts.',340
698,699.0,2020-09-23 13:03:26,"b'Lol of course $NKE earnings are spectacular....  When your material cost is 3\xc2\xa2 / item &amp; the labor cost 23\xc2\xa2 / hour plus 10\xc2\xa2 for each individual item shipped....  That\xe2\x80\x99s 36\xc2\xa2 per garment, while then charging $59.99 in the store...  I could have blow out earning every Q too'",924
699,700.0,2020-09-23 13:03:19,b'$SFIX  outstanding quarter $NKE  https://t.co/UCsdXpE48E',1118
700,701.0,2020-09-23 13:02:53,b'$NKE $LULU $WDC $JNJ TWTR options gappers and crappers https://t.co/UOLDYXxrkq',5428
701,702.0,2020-09-23 13:01:32,b'Pre-Market Movers   \rhttps://t.co/f5pQyfdDFB  \r$NKE 14.13 12.090%  |  $JDST 0.51 4.750%  |  $WDC 1.68 4.610%  |  $YNDX 2.68 4.060%  |  $GME 0.25 2.370%  |  $TWTR 1.00 2.340%  |  $CCL 0.32 2.220%  |',4509
702,703.0,2020-09-23 13:01:30,"b""\xf0\x9f\x98\x8dHaven't seen creps this fresh in a while  @Nike $NKE https://t.co/jdFnUUtIFC""",2273
703,704.0,2020-09-23 13:01:24,"b'$NKE $LULU $TSLA  on watch today, but smaller position size across the board with where the market currently is.'",2657
704,705.0,2020-09-23 13:00:45,"b""Nike earnings (and its stock) go swoosh! Solid digital sales and healthy demand in China and Europe boosted $NKE. I'll  discuss that with @jchatterleyCNN on @cnni @firstmove around 9:15 ET.""",48157
705,706.0,2020-09-23 13:00:33,"b""Most active stocks in today's pre-market trading  NASDAQ listed: $NAOV Apple $AAPL Tesla $TSLA $SPI $POAI $HHT $MNOV Wave $WVE Gores $GHIV  NYSE listed: General Electric $GE $SPY $NIO Silver ETF $SLV Just Energy $JE $IAU Energy Transfer $ET Nike $NKE $EQNR $ESTC""",11584
706,707.0,2020-09-23 13:00:30,b'$NAOV $0.99 no brainer!!! FDA APPROVAL offering already hit(tiny $1.8mill) and market cap still under $13mill.   $SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL $WYNN $RCL $AAL $SPI',569
707,708.0,2020-09-23 13:00:29,"b'Credit Suisse Maintains Outperform on Nike, Raises Price Target to $154 $NKE'",862
708,709.0,2020-09-23 12:59:44,b'$NKE Credit Suisse Maintains to Outperform : PT $154.00 https://t.co/VhiS0SraoC',2757
709,710.0,2020-09-23 12:59:11,b'$INO $NKE $CTAS $JNJ are trending in premarket. Join us live for our premarket Analysis -&gt; https://t.co/kDrmRZN51k   #options #stocks #trading #trades #investing #Finance #DayTrading',104
710,711.0,2020-09-23 12:57:16,b'#BreakingNews Nike Soars Over 30% on the News @Nike $NKE #stocks https://t.co/XZVZruCrMc',1896
711,712.0,2020-09-23 12:57:12,"b""$NKE is about to have a monster day today. If you know you know. Good Morning. The market will open in 30 minutes. My woman is cooking breakfast and I have my #LFI hoodie on. Today will be a great day. Let's Get It.""",716
712,713.0,2020-09-23 12:57:02,b'YouTube Live Pre Market Show Wec Will discuss $DHI $NKE $TSLA $ZM $LULU $CVNA $GME https://t.co/EN1Fy35Pj0 via @YouTube',2926
713,714.0,2020-09-23 12:56:45,b'Just Do It.   Nike\xe2\x80\x99s online digital sales exploded last quarter and its shares are up 12% premarket. $NKE.   Also watching $WDC $LULU  $TWTR $DKS $JKS $FL $JNJ.',10309
714,715.0,2020-09-23 12:56:36,b'https://t.co/XpWeCsvv2o $NKE    Bullish',92
715,716.0,2020-09-23 12:56:24,b'#Mindthegap $NKE $WVE $MRNS $LULU $SPI $MNOV $SFIX $KMX $ALKS $INO $ACET',38005
716,717.0,2020-09-23 12:55:45,b'Sneaker \xf0\x9f\x91\x9f heads \xf0\x9f\x9a\x80\xf0\x9f\x92\xaa $NKE #jordon #MambaForever \xf0\x9f\x90\x8d #nike https://t.co/57r51RPyIk',157
717,718.0,2020-09-23 12:55:11,"b""$FB $DOCU $NKE $AAPL $AMZN Today, Lets see how $SPX acts today, Fed's needs to put her in her place""",53
718,719.0,2020-09-23 12:55:07,b'$NKE With the impressive move today. Opening print will be LIS and wait for a trend to develop.',2657
719,720.0,2020-09-23 12:55:00,"b""TODAY on #MorningTradeLive:   \xf0\x9f\x94\xb9 JMP Securities\xe2\x80\x99 Joseph Osha's $TSLA Battery Day takeaways \xf0\x9f\x94\xb9 #Earnings: $NKE $SFIX $GIS  \xf0\x9f\x94\xb9 @MorningstarInc's Kristoffer Inton recaps $ACB report  \xf0\x9f\x94\xb9 @JoeTigay trades $CTAS \xf0\x9f\x94\xb9 @cfraresearch\xe2\x80\x99s Garrett Nelson on #Tesla &amp; the EV space  Stream Live \xf0\x9f\x91\x87""",39610
720,721.0,2020-09-23 12:54:59,"b'Great earnings report from $NKE but before practicing FOMO if you\xe2\x80\x99re not in it, ask yourself how much better can the earnings get or how much higher can the stock go.'",732
721,722.0,2020-09-23 12:54:41,"b'Do any of these analysts know how to read a financial report? Revenue -1%, Net Income +11% only because of a big cut back in advertising \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f \xe2\x81\xa6@BrianSozzi\xe2\x81\xa9 $NKE  https://t.co/FTnDHIXCec'",1830
722,723.0,2020-09-23 12:54:08,b'Goood morning!! We\xe2\x80\x99ve got some great opportunities this morning. @TajhTrades @AlexJ_Castro @Santi_Vanegas1 are watching the following and some more:  $WDC $NKE $INO $EBAY $LULU $TSLA $TWTR $SFIX $AAPL  DM us if you\xe2\x80\x99d like to trade in our live trading room! #daytrader #stockmarket',33
723,724.0,2020-09-23 12:54:02,"b'$XLY $XLY $NKE - Nike jump, Amazon rebound lifting discretionary out of doldrums: At the Open https://t.co/VHuQ93uUQU'",55606
724,725.0,2020-09-23 12:53:46,b'$NKE  $140 from $136 JPMorgan $142 from $127 Wedbush $135 from $110 Wells Fargo $152 from $142 Morgan Stanley $154 from $136 Credit Suisse $140 from $121 Raymond James $137 from $115 Citi $152 from $127 UBS',119
725,726.0,2020-09-23 12:52:53,"b""Nike is up 12% following last night's earnings.    $NKE https://t.co/cibCySeQOi""",715541
726,727.0,2020-09-23 12:52:16,b'StocksToWatch: $NKE $GIS $JNJ $KKR $GHIV $KBH $SFIX $SHOP $CUB $TSLA $MMM $WMT $ORCL $LULU $SPI $MNOV $ACET $TNP $ATHX $VTVT $WMC $ZSL $ACIU $WVE $ACB $GMAB $ZGNX $AGQ $ALB $LAC $LTHM #stocks #stockstowatch   @stanleychen0402 @gvalan @junjudapi @MommyTrades @dak970 @JGrobicki',10267
727,728.0,2020-09-23 12:50:11,b'$NKE nice movement. 12% GAP. All time highs.',25
