timestamp,tweet_text,followers_count
2020-09-19 14:21:37,"b""$CFG's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other indicators: https://t.co/m3InoiIE37 #CitizensFinancialGroup #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/XlCtYOhLxI""",6357
2020-09-19 11:34:01,b'$CFG forming an excellent breakout setup pattern. https://t.co/TndXdE5rev',6058
2020-09-19 11:18:01,b'2020-09-18 Short sale volume (not short interest) for $NIO is 60%. https://t.co/zW1pkFgWhh $SYY 60% $NOK 43% $QTT 49% $CFG 41%',3339
2020-09-19 02:27:26,b'$CFG Delta expiration 09/18/2020 #maxpain #options https://t.co/cQDs71EJyD https://t.co/O5w2THLzO8',2032
