,date_time,neg_x,neu_x,pos_x,compound_x,change in sentiment headlines,change in sentiment headlines (t-1),change in sentiment headlines (t-2),change in sentiment headlines (t-3),followers_count,neg_y,neu_y,pos_y,compound_y,scaled_followers_count,adj compound,change in sentiment twitter,change in sentiment twitter (t-1),change in sentiment twitter (t-2),change in sentiment twitter (t-3),Scaled Volume,Scaled Volume (t-1),Scaled Volume (t-2),Scaled Volume (t-3),Percent Price Change in Current Period,Returns (1 period),Returns (2 period),Returns (3 period),Returns (4 period)
0,2020-09-23 09:30:00,0.0,0.7130000000000001,0.28700000000000003,0.2934,0.0,1.044,0.0,0.0,743.0,0.0,0.913,0.0,0.0,1.0000332009733113,0.0,0.0,-0.04410019951863503,0.40190021550693683,0.0,0.4086239,0.0,0.0,0.0,0.02154976719974793,0.0022965756827983963,0.0037939701778419987,0.009748848243576802,0.009509306648502358
1,2020-09-23 10:00:00,0.455,0.545,0.0,-0.6124,-0.9058,0.0,1.044,0.0,554.0,0.0,0.931,0.034,0.0,1.0000247555036534,0.0,0.0,0.0,-0.04410019951863503,0.40190021550693683,0.2336724,0.4086239,0.0,0.0,0.14096112267979205,0.0017037681077656242,0.004004256622969438,0.005504202330998353,0.011469226128067334
2,2020-09-23 10:30:00,0.455,0.545,0.0,-0.6124,0.0,-0.9058,0.0,1.044,692.0,0.0,0.922,0.06,0.2023,1.0000309220370545,0.20233615008216235,0.20233615008216235,0.0,0.0,-0.04410019951863503,0.192073,0.2336724,0.4086239,0.0,-0.2711898094238861,-0.00250715477608765,-0.0008076582786707975,0.0014870625557648065,0.0029832476677480457
3,2020-09-23 11:00:00,0.455,0.545,0.0,-0.6124,0.0,0.0,-0.9058,0.0,607.5,0.0,0.914,0.05,0.0,1.0000271461524721,0.0,0.0,0.20233615008216235,0.0,0.0,0.1314889,0.192073,0.2336724,0.4086239,-0.4081371674876243,-0.004076665743554586,-0.006573599687652698,-0.004881031469388231,-0.0025956654447694127
4,2020-09-23 11:30:00,0.402,0.598,0.0,-0.5719,0.04050000000000009,0.0,0.0,-0.9058,621.0,0.0,0.842,0.121,0.296,1.0000277494003047,0.2960855507308638,0.2960855507308638,0.0,0.20233615008216235,0.0,0.1888845,0.1314889,0.192073,0.2336724,-0.8779397820751447,-0.009028294565984751,-0.013068154970359513,-0.015542545859298484,-0.013865258645481493
5,2020-09-23 12:00:00,0.0,0.9159999999999999,0.084,0.0258,0.5977,0.04050000000000009,0.0,0.0,213.0,0.0,0.893,0.078,0.3724,1.0000095179102495,0.3724035444697769,0.07631799373891313,0.2960855507308638,0.0,0.20233615008216235,0.1935765,0.1888845,0.1314889,0.192073,0.5133573368544587,0.004746330466440352,-0.004324815369102897,-0.008383850285995087,-0.010869985451796182
6,2020-09-23 12:30:00,0.0,0.9159999999999999,0.084,0.0258,0.0,0.5977,0.04050000000000009,0.0,1001.0,0.0,0.939,0.061,0.0,1.0000447297096697,0.0,0.0,0.07631799373891313,0.2960855507308638,0.0,0.2329378,0.1935765,0.1888845,0.1314889,0.6088193569881666,0.006008634482848496,0.010783483914196701,0.001657832878986909,-0.0024255912950740255
7,2020-09-23 13:00:00,0.0,0.9159999999999999,0.084,0.0258,0.0,0.0,0.5977,0.04050000000000009,53.0,0.0,0.886,0.081,0.4404,1.0000023683063062,0.4404001771135637,0.4404001771135637,0.0,0.07631799373891313,0.2960855507308638,0.1712986,0.2329378,0.1935765,0.1888845,-0.37872882112116735,-0.003919234485953882,0.0020658507494160094,0.006821986426207571,-0.002267899042758259
8,2020-09-23 13:30:00,0.0,0.9159999999999999,0.084,0.0258,0.0,0.0,0.0,0.5977,646.0,0.0,0.877,0.082,0.5106,1.0000288665259207,0.5106052705360979,0.07020509342253423,0.4404001771135637,0.0,0.07631799373891313,0.2259609,0.1712986,0.2329378,0.1935765,-0.5364682418132001,-0.005296429140478787,-0.009194905678692966,-0.0032415200231719066,0.0014894251180248563
9,2020-09-23 14:00:00,0.0,0.9159999999999999,0.084,0.0258,0.0,0.0,0.0,0.0,499.0,0.0,0.896,0.072,0.0,1.000022297827298,0.0,0.0,0.07020509342253423,0.4404001771135637,0.0,0.1803307,0.2259609,0.1712986,0.2329378,-0.5710156334521459,-0.005591863721793877,-0.01085867595230705,-0.014735352740996799,-0.00881525760674473
10,2020-09-23 14:30:00,0.0,0.9159999999999999,0.084,0.0258,0.0,0.0,0.0,0.0,462.0,0.0,0.9,0.062,0.4404,1.0000206444813862,0.44040145626707916,0.44040145626707916,0.0,0.07020509342253423,0.4404001771135637,0.1832692,0.1803307,0.2259609,0.1712986,-0.5105902775664335,-0.005304306460545916,-0.010866509223473875,-0.016105384667846168,-0.019961498374800324
11,2020-09-23 15:00:00,0.0,0.9159999999999999,0.084,0.0258,0.0,0.0,0.0,0.0,181.0,0.0,0.8585,0.0495,0.08895,1.0000080879894608,0.08895033785230008,-0.35145111841477905,0.44040145626707916,0.0,0.07020509342253423,0.2387579,0.1832692,0.1803307,0.2259609,0.21242436043962928,0.002485847031330257,-0.0028316451236839457,-0.008407674671837784,-0.013659573159180982
12,2020-09-23 15:30:00,0.0,0.9159999999999999,0.084,0.0258,0.0,0.0,0.0,0.0,436.0,0.0,0.889,0.082,0.4939,1.0000194826707454,0.4939123370929228,0.4049619992406227,-0.35145111841477905,0.44040145626707916,0.0,0.2907925,0.2387579,0.1832692,0.1803307,-0.39996799572495145,-0.004039493307871012,-0.0015636878389883035,-0.006859700020027559,-0.012413205234137137
