,date_time,neg_x,neu_x,pos_x,compound_x,change in sentiment headlines,change in sentiment headlines (t-1),change in sentiment headlines (t-2),change in sentiment headlines (t-3),followers_count,neg_y,neu_y,pos_y,compound_y,scaled_followers_count,adj compound,change in sentiment twitter,change in sentiment twitter (t-1),change in sentiment twitter (t-2),change in sentiment twitter (t-3),Scaled Volume,Scaled Volume (t-1),Scaled Volume (t-2),Scaled Volume (t-3),Percent Price Change in Current Period,Returns (1 period),Returns (2 period),Returns (3 period),Returns (4 period)
0,2020-09-23 09:30:00,0.0,0.844,0.15599999999999997,0.29600000000000004,0.29600000000000004,0.0,0.0,0.58735,653.0,0.0,0.906,0.048,0.0,1.000029174739983,0.0,0.0,0.11808816582296708,0.17791454523862885,0.0,0.0804298,0.0,0.0,0.0,-2.7261580544305914,0.0831124538207968,0.08364986501117277,0.08626114262501128,0.08450338064472307
1,2020-09-23 10:00:00,0.0,0.9079999999999999,0.092,0.10115,-0.19485000000000002,0.29600000000000004,0.0,0.0,737.0,0.0,0.897,0.073,0.2023,1.0000329276927526,0.20232806411169216,0.20232806411169216,0.0,0.11808816582296708,0.17791454523862885,0.0645316,0.0804298,0.0,0.0,0.3395164874238754,0.003474395120367735,0.08687561444516123,0.08741489281435455,0.09003524303839261
2,2020-09-23 10:30:00,0.0,0.732,0.268,0.4927,0.39155,-0.19485000000000002,0.29600000000000004,0.0,1309.5,0.0,0.8885000000000001,0.078,0.23775000000000002,1.0000585058529978,0.23888071871815575,0.03655265460646359,0.20232806411169216,0.0,0.11808816582296708,0.0546657,0.0645316,0.0804298,0.0,-0.4561555832436538,-0.004249073036194817,-0.000789440874450209,0.0822574005781247,0.08279438751414037
3,2020-09-23 11:00:00,0.0,0.732,0.268,0.4927,0.0,0.39155,-0.19485000000000002,0.29600000000000004,430.0,0.0,1.0,0.0,0.0,1.0000192115439397,0.0,0.0,0.03655265460646359,0.20232806411169216,0.0,0.0297725,0.0546657,0.0645316,0.0804298,1.0272583097699293,0.010112971339046428,0.005820927549019084,0.00931554687165903,0.09320223865164223
4,2020-09-23 11:30:00,0.0,0.732,0.268,0.4927,0.0,0.0,0.39155,-0.19485000000000002,775.0,0.0,0.9015,0.055,0.10115,1.0000346254571006,0.10116807672250702,0.10116807672250702,0.0,0.03655265460646359,0.20232806411169216,0.0232559,0.0297725,0.0546657,0.0645316,0.1955569517846601,0.0018771831570894015,0.012009138395601582,0.007709037653262252,0.011210217016434987
5,2020-09-23 12:00:00,0.115,0.885,0.0,-0.29600000000000004,-0.7887000000000001,0.0,0.0,0.39155,1477.5,0.0,0.946,0.0,0.0,1.0000660117585372,0.0,0.0,0.10116807672250702,0.0,0.03655265460646359,0.033473,0.0232559,0.0297725,0.0546657,0.38259561673526987,0.003669304661882755,0.005553375775881664,0.015722508244984557,0.011406629122944656
6,2020-09-23 12:30:00,0.0,1.0,0.0,0.0,0.0,-0.7887000000000001,0.0,0.0,1337.5,0.0,0.8945000000000001,0.054,0.0,1.0000597568372545,0.0,0.0,0.0,0.10116807672250702,0.0,0.0310705,0.033473,0.0232559,0.0297725,-0.05508074136303705,-0.0007063243266600683,0.002960388616078058,0.004843128964815868,0.015005078728274945
7,2020-09-23 13:00:00,0.0,1.0,0.0,0.0,0.0,0.0,-0.7887000000000001,0.0,2146.5,0.0,0.926,0.067,0.2023,1.0000959013466666,0.20241012791269347,0.20241012791269347,0.0,0.0,0.10116807672250702,0.0419608,0.0310705,0.033473,0.0232559,0.16349296913709374,0.0014852678179582135,0.0007778944105067964,0.004450053403976417,0.006335590126363977
8,2020-09-23 13:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7887000000000001,1691.0,0.0,0.9005000000000001,0.0805,0.24914999999999998,1.0000755505134933,0.25303017529282856,0.05062004738013509,0.20241012791269347,0.0,0.0,0.0378361,0.0419608,0.0310705,0.033473,-0.8394231309762896,-0.008394231309762912,-0.006921431173425474,-0.007622866724872446,-0.003981532683400291
9,2020-09-23 14:00:00,0.11,0.89,0.0,-0.2732,-0.2732,0.0,0.0,0.0,451.0,0.0,0.844,0.1,0.22674999999999998,1.0000201497821322,0.22675378616863553,-0.026276389124193028,0.05062004738013509,0.20241012791269347,0.0,0.0276462,0.0378361,0.0419608,0.0310705,-0.047034775589573495,-0.0006270718757366289,-0.009016039399126763,-0.007544162814333455,-0.00824515851527352
10,2020-09-23 14:30:00,0.0,1.0,0.0,0.0,0.0,-0.2732,0.0,0.0,611.0,0.0,0.856,0.115,0.0,1.000027298263598,0.0,0.0,-0.026276389124193028,0.05062004738013509,0.20241012791269347,0.0339393,0.0276462,0.0378361,0.0419608,-1.1409679025012718,-0.011564725988051472,-0.012184545949370462,-0.020476497362029833,-0.019021642626627866
11,2020-09-23 15:00:00,0.0,0.9015,0.09849999999999999,0.20095,0.20095,0.0,-0.2732,0.0,787.5,0.0,0.841,0.049,0.10115,1.0000351839322152,0.10115036605363079,0.10115036605363079,0.0,-0.026276389124193028,0.05062004738013509,0.0370658,0.0339393,0.0276462,0.0378361,-0.0794171227456668,-0.0005998759929373154,-0.012157664579503624,-0.012777112725707918,-0.021064089995780244
12,2020-09-23 15:30:00,0.0,0.9015,0.09849999999999999,0.20095,0.0,0.20095,0.0,-0.2732,653.0,0.0,0.866,0.109,0.296,1.000029174739983,0.29608549762545316,0.19493513157182238,0.10115036605363079,0.0,-0.026276389124193028,0.1308549,0.0370658,0.0339393,0.0276462,0.9610031365893658,0.009290241605766303,0.008684792619921167,-0.002980370615042749,-0.0036055735841874492
