,date_time,neg_x,neu_x,pos_x,compound_x,change in sentiment headlines,change in sentiment headlines (t-1),change in sentiment headlines (t-2),change in sentiment headlines (t-3),followers_count,neg_y,neu_y,pos_y,compound_y,scaled_followers_count,adj compound,change in sentiment twitter,change in sentiment twitter (t-1),change in sentiment twitter (t-2),change in sentiment twitter (t-3),Scaled Volume,Scaled Volume (t-1),Scaled Volume (t-2),Scaled Volume (t-3),Percent Price Change in Current Period,Returns (1 period),Returns (2 period),Returns (3 period),Returns (4 period)
13,2020-09-24 09:30:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,360.0,0.0,0.939,0.049,0.0258,1.0007660585013343,0.025800658810311145,-0.15450660789295606,0.18030726670326722,0.0,0.1637775778932541,0.113314,0.0615416,0.0356057,0.0203223,1.3806560089884188,0.006576179149232031,0.004135368202465628,0.0032511028484694116,-0.0006941157987835345
14,2020-09-24 10:00:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,382.5,0.0,0.903,0.048,0.0,1.0008139371576674,0.0,0.0,-0.15450660789295606,0.18030726670326722,0.0,0.0645383,0.113314,0.0615416,0.0356057,0.18479087262024396,0.002892257582370661,0.009487456735610023,0.00703958633487578,0.0061527634577045465
15,2020-09-24 10:30:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,607.5,0.0,0.925,0.0475,0.0,1.0012927237210016,0.0,0.0,0.0,-0.15450660789295606,0.18030726670326722,0.0594131,0.0645383,0.113314,0.0615416,0.2851666011727908,0.0023963827345292454,0.005295571273034039,0.011906575047655021,0.00945283861255608
16,2020-09-24 11:00:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,646.0,0.0,0.907,0.072,0.296,1.0013746494218387,0.2961089675659342,0.2961089675659342,0.0,0.0,-0.15450660789295606,0.0466448,0.0594131,0.0645383,0.113314,0.4576043003688471,0.004728375052862166,0.007136088783730621,0.010048985772994401,0.0166912488529376
17,2020-09-24 11:30:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,1811.0,0.0,0.845,0.113,0.4404,1.0038536998497674,0.443309834914393,0.14720086734845883,0.2961089675659342,0.0,0.0,0.0465588,0.0466448,0.0594131,0.0645383,0.0036662798394553674,0.0002400380409852687,0.004969548083732178,0.007377839757487736,0.010291435952838546
18,2020-09-24 12:00:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,508.5,0.0,0.925,0.0625,0.0,1.0010820576331345,0.0,0.0,0.14720086734845883,0.2961089675659342,0.0,0.0377269,0.0465588,0.0466448,0.0594131,-0.03900309247950117,-8.917218356185863e-05,0.00015084445270718838,0.004879932754716432,0.007288009675844753
19,2020-09-24 12:30:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,646.0,0.0,0.897,0.03,0.0,1.0013746494218387,0.0,0.0,0.0,0.14720086734845883,0.2961089675659342,0.04303,0.0377269,0.0465588,0.0466448,-0.2667820180230093,-0.0021969214280573857,-0.0022858977073383357,-0.002046408368760577,0.0026722904978229156
20,2020-09-24 13:00:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,646.0,0.0,0.9335,0.049,0.0,1.0013746494218387,0.0,0.0,0.0,0.0,0.14720086734845883,0.0436962,0.04303,0.0377269,0.0465588,0.39513542180309,0.0036214326425403343,0.0014165552115101843,0.001327256710627056,0.0015676133437130257
21,2020-09-24 13:30:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,1001.0,0.0,0.903,0.056,0.0,1.0021300682217653,0.0,0.0,0.0,0.0,0.0,0.052202,0.0436962,0.04303,0.0377269,-0.2445162058513516,-0.0020923689687308844,0.0015214863005257317,-0.000678777713387646,-0.0007678893688586319
22,2020-09-24 14:00:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,717.0,0.0,0.876,0.116,0.4019,1.001525733181824,0.40196841753593027,0.40196841753593027,0.0,0.0,0.0,0.0373722,0.052202,0.0436962,0.04303,-0.5134025205493142,-0.004800413230952705,-0.0068827379640020725,-0.0032862306933947316,-0.005475932530824235
23,2020-09-24 14:30:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,436.0,0.0,0.882,0.092,0.296,1.000927781962727,0.29627462346096717,-0.1056937940749631,0.40196841753593027,0.0,0.0,0.0333715,0.0373722,0.052202,0.0436962,-0.9323250416622566,-0.009231783712495889,-0.013987880566769806,-0.01605098172826447,-0.012487676634899803
24,2020-09-24 15:00:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,338.0,0.0,0.882,0.098,0.1779,1.0007192438151415,0.17795413416237885,-0.11832048929858832,-0.1056937940749631,0.40196841753593027,0.0,0.0377897,0.0333715,0.0373722,0.052202,-0.14902733962327114,-0.0008914991940516259,-0.010115052778808087,-0.014866909576569665,-0.016928171485041554
25,2020-09-24 15:30:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,321.0,0.0,0.905,0.058,0.0,1.0006830688303563,0.0,0.0,-0.11832048929858832,-0.1056937940749631,0.40196841753593027,0.0856231,0.0377897,0.0333715,0.0373722,0.5350576473937335,0.005415487870834346,0.004519160773710507,-0.004754342853610316,-0.00953193327422408
26,2020-09-25 09:30:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,553.0,0.0,0.913,0.0,0.0,1.0011767509756606,0.0,0.0,-0.21112412520375032,0.2126150860326256,-0.21052594618864615,0.1065228,0.0856231,0.0377897,0.0333715,0.0,0.0,0.0,0.0,0.0
27,2020-09-25 10:00:00,0.0,0.744,0.256,0.4014,0.0,0.0,0.0,0.0,507.0,0.0,0.915,0.047,0.0,1.0010788657227123,0.0,0.0,0.0,-0.21112412520375032,0.2126150860326256,0.0702337,0.1065228,0.0856231,0.0377897,0.0,0.0,0.0,0.0,0.0
28,2020-09-25 10:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,551.5,0.0,0.951,0.047,0.06375,1.0011735590652384,0.06375081393715767,0.06375081393715767,0.0,0.0,-0.21112412520375032,0.0528466,0.0702337,0.1065228,0.0856231,0.0,0.0,0.0,0.0,0.0
