,date_time,neg_x,neu_x,pos_x,compound_x,change in sentiment headlines,change in sentiment headlines (t-1),change in sentiment headlines (t-2),change in sentiment headlines (t-3),followers_count,neg_y,neu_y,pos_y,compound_y,scaled_followers_count,adj compound,change in sentiment twitter,change in sentiment twitter (t-1),change in sentiment twitter (t-2),change in sentiment twitter (t-3),Scaled Volume,Scaled Volume (t-1),Scaled Volume (t-2),Scaled Volume (t-3),Percent Price Change in Current Period,Returns (1 period),Returns (2 period),Returns (3 period),Returns (4 period)
12,2020-09-23 15:30:00,0.1045,0.8955,0.0,-0.2202,0.0,0.0,0.0,0.0,498.0,0.0,0.8925000000000001,0.0805,0.36819999999999997,1.0002301325803962,0.3682622553917106,0.3295472208025065,-0.21106350550146258,-0.06844704566144633,0.09795985046003411,0.0615416,0.0356057,0.0203223,0.0235073,-0.2569119270805973,-0.0024248646027261733,-0.003303352860558384,-0.007222796543983834,-0.014837375652163032
13,2020-09-24 09:30:00,0.08349999999999999,0.9165,0.0,-0.14800000000000002,0.0,0.0,0.2117,0.0,228.0,0.0,0.913,0.047,0.0,1.0001053619042777,0.0,0.0,0.0,-0.02394579532063751,-0.16619594051673547,0.113314,0.0615416,0.0356057,0.0203223,1.3806560089884188,0.006576179149232031,0.004135368202465628,0.0032511028484694116,-0.0006941157987835345
14,2020-09-24 10:00:00,0.08349999999999999,0.9165,0.0,-0.14800000000000002,0.0,0.0,0.0,0.2117,442.0,0.0,0.922,0.049,0.2023,1.0002042542179421,0.20233290692569678,0.20233290692569678,0.0,0.0,-0.02394579532063751,0.0645383,0.113314,0.0615416,0.0356057,0.18479087262024396,0.002892257582370661,0.009487456735610023,0.00703958633487578,0.0061527634577045465
15,2020-09-24 10:30:00,0.0,0.5429999999999999,0.457,0.6369,0.7849,0.0,0.0,0.0,569.0,0.0,0.905,0.0,0.0,1.0002629426470793,0.0,0.0,0.20233290692569678,0.0,0.0,0.0594131,0.0645383,0.113314,0.0615416,0.2851666011727908,0.0023963827345292454,0.005295571273034039,0.011906575047655021,0.00945283861255608
16,2020-09-24 11:00:00,0.0,0.5429999999999999,0.457,0.6369,0.0,0.7849,0.0,0.0,646.0,0.0,0.903,0.095,0.4215,1.0002985253954537,0.42504695998558206,0.42504695998558206,0.0,0.20233290692569678,0.0,0.0466448,0.0594131,0.0645383,0.113314,0.4576043003688471,0.004728375052862166,0.007136088783730621,0.010048985772994401,0.0166912488529376
17,2020-09-24 11:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.7849,0.0,965.0,0.0,0.908,0.08449999999999999,0.38715,1.0004459396387195,0.38717747330138585,-0.03786948668419621,0.42504695998558206,0.0,0.20233290692569678,0.0465588,0.0466448,0.0594131,0.0645383,0.0036662798394553674,0.0002400380409852687,0.004969548083732178,0.007377839757487736,0.010291435952838546
18,2020-09-24 12:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7849,684.5,0.0,0.9724999999999999,0.0,0.0,1.000316316769641,0.0,0.0,-0.03786948668419621,0.42504695998558206,0.0,0.0377269,0.0465588,0.0466448,0.0594131,-0.03900309247950117,-8.917218356185863e-05,0.00015084445270718838,0.004879932754716432,0.007288009675844753
19,2020-09-24 12:30:00,0.0,0.732,0.268,0.0258,0.0258,0.0,0.0,0.0,244.0,0.0,0.864,0.098,0.5719,1.0001127557221219,0.5719301282365281,0.5719301282365281,0.0,-0.03786948668419621,0.42504695998558206,0.04303,0.0377269,0.0465588,0.0466448,-0.2667820180230093,-0.0021969214280573857,-0.0022858977073383357,-0.002046408368760577,0.0026722904978229156
20,2020-09-24 13:00:00,0.0,1.0,0.0,0.0,0.0,0.0258,0.0,0.0,646.0,0.0,0.942,0.0305,0.2202,1.0002985253954537,0.2202657352920789,-0.3516643929444492,0.5719301282365281,0.0,-0.03786948668419621,0.0436962,0.04303,0.0377269,0.0465588,0.39513542180309,0.0036214326425403343,0.0014165552115101843,0.001327256710627056,0.0015676133437130257
21,2020-09-24 13:30:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0258,0.0,2050.0,0.0,0.8935,0.0995,0.42115,1.0009473329112695,0.42318811453023836,0.20292237923815945,-0.3516643929444492,0.5719301282365281,0.0,0.052202,0.0436962,0.04303,0.0377269,-0.2445162058513516,-0.0020923689687308844,0.0015214863005257317,-0.000678777713387646,-0.0007678893688586319
22,2020-09-24 14:00:00,0.0,0.892,0.10800000000000001,0.1779,0.1779,0.0,0.0,0.0258,680.5,0.0,0.879,0.08349999999999999,0.09590000000000001,1.00031446831518,0.09592070054113505,-0.3272674139891033,0.20292237923815945,-0.3516643929444492,0.5719301282365281,0.0373722,0.052202,0.0436962,0.04303,-0.5134025205493142,-0.004800413230952705,-0.0068827379640020725,-0.0032862306933947316,-0.005475932530824235
