,date_time,neg_x,neu_x,pos_x,compound_x,change in sentiment_x,followers_count,neg_y,neu_y,pos_y,compound_y,scaled_followers_count,adj compound,change in sentiment_y,Price Change,returns
0,2020-09-23 09:30:00,0.0,0.7130000000000001,0.28700000000000003,0.2934,1.044,2570.0,0.0,0.939,0.061,0.0,1.000114840513338,0.0,0.0,-0.00021549767199747932,0.0022965756827983963
1,2020-09-23 10:00:00,0.455,0.545,0.0,-0.6124,0.0,2771.0,0.0,1.0,0.0,0.0,1.0001238222032915,0.0,0.0,-0.0014096112267979206,0.0017037681077656242
2,2020-09-23 10:30:00,0.455,0.545,0.0,-0.6124,-0.9058,143.5,0.0,0.9335,0.058499999999999996,0.20379999999999998,1.0000064123010364,0.20380541120455545,0.0,0.002711898094238861,-0.00250715477608765
3,2020-09-23 11:00:00,0.455,0.545,0.0,-0.6124,0.0,702.0,0.0,1.0,0.0,0.0,1.0000313688873008,0.0,0.20380541120455545,0.004081371674876243,-0.004076665743554586
4,2020-09-23 11:30:00,0.402,0.598,0.0,-0.5719,0.0,4186.0,0.0,1.0,0.0,0.0,1.0001870515131646,0.0,-0.20380541120455545,0.008779397820751447,-0.009028294565984751
5,2020-09-23 12:00:00,0.0,0.9159999999999999,0.084,0.0258,0.04050000000000009,646.0,0.0,0.91,0.062,0.0,1.0000288665259207,0.0,0.0,-0.005133573368544587,0.004746330466440352
6,2020-09-23 12:30:00,0.0,0.9159999999999999,0.084,0.0258,0.5977,213.0,0.0,0.916,0.072,0.4019,1.0000095179102495,0.40190021550693683,0.0,-0.006088193569881666,0.006008634482848496
7,2020-09-23 13:00:00,0.0,0.9159999999999999,0.084,0.0258,0.0,1296.0,0.0,0.864,0.116,0.3578,1.0000579117919401,0.3578000159883018,0.40190021550693683,0.0037872882112116734,-0.003919234485953882
8,2020-09-23 13:30:00,0.0,0.9159999999999999,0.084,0.0258,0.0,743.0,0.0,0.913,0.0,0.0,1.0000332009733113,0.0,-0.04410019951863503,0.005364682418132,-0.005296429140478787
9,2020-09-23 14:00:00,0.0,0.9159999999999999,0.084,0.0258,0.0,554.0,0.0,0.931,0.034,0.0,1.0000247555036534,0.0,-0.3578000159883018,0.005710156334521459,-0.005591863721793877
10,2020-09-23 14:30:00,0.0,0.9159999999999999,0.084,0.0258,0.0,692.0,0.0,0.922,0.06,0.2023,1.0000309220370545,0.20233615008216235,0.0,0.0051059027756643355,-0.005304306460545916
11,2020-09-23 15:00:00,0.0,0.9159999999999999,0.084,0.0258,0.0,607.5,0.0,0.914,0.05,0.0,1.0000271461524721,0.0,0.20233615008216235,-0.0021242436043962926,0.002485847031330257
12,2020-09-23 15:30:00,0.0,0.9159999999999999,0.084,0.0258,0.0,621.0,0.0,0.842,0.121,0.296,1.0000277494003047,0.2960855507308638,-0.20233615008216235,0.003999679957249515,-0.004039493307871012
13,2020-09-24 09:30:00,0.087,0.913,0.0,-0.11315,0.0,436.0,0.0,0.9695,0.0305,0.2202,1.0000194826707454,0.22020429008409814,0.0,-0.010243382947198277,2.0037040951992324e-05
14,2020-09-24 10:00:00,0.0,0.535,0.465,0.7264,0.0,1240.0,0.0,0.946,0.053,0.0,1.00005540943056,0.0,0.22020429008409814,0.00035979444169056816,-0.0003397037592045571
15,2020-09-24 10:30:00,0.0,1.0,0.0,0.0,0.83955,174.5,0.0,1.0,0.0,0.0,1.0000077975368007,0.0,-0.22020429008409814,-0.005503314468352509,0.005501712029219341
16,2020-09-24 11:00:00,0.0,1.0,0.0,0.0,-0.7264,371.0,0.0,0.938,0.056,0.0258,1.0000165781441432,0.025800744756368753,0.0,-0.000463470173481239,0.0003435681195120832
17,2020-09-24 11:30:00,0.08,0.9199999999999999,0.0,-0.11315,0.0,1014.0,0.0,1.0,0.0,0.0,1.0000453106149902,0.0,0.025800744756368753,-0.0030153156462035327,0.002991294551013768
18,2020-09-24 12:00:00,0.0,1.0,0.0,0.0,-0.11315,1645.0,0.0,0.9095,0.0455,0.0,1.000073506865541,0.0,-0.025800744756368753,0.0034533293226051416,-0.0034442472613375186
19,2020-09-24 12:30:00,0.0,1.0,0.0,0.0,0.11315,436.0,0.0,0.928,0.0,0.0,1.0000194826707454,0.0,0.0,-0.0001997485374987497,0.00039957688989678
20,2020-09-24 13:00:00,0.0,1.0,0.0,0.0,0.0,212.0,0.0,0.901,0.091,0.4019,1.0000094732252247,0.4019026758777993,0.0,0.00029276787773272367,-0.0002927678777326914
21,2020-09-24 13:30:00,0.0,1.0,0.0,0.0,0.0,229.0,0.0,0.8815,0.08299999999999999,0.16515000000000002,1.0000102328706437,0.16515158884084452,0.4019026758777993,-0.0034351930872171268,0.0036087929237202943
22,2020-09-24 14:00:00,0.0,1.0,0.0,0.0,0.0,161.0,0.0,0.931,0.034,0.0,1.000007194288968,0.0,-0.2367510870369548,0.005552637174681767,-0.005473508073928546
23,2020-09-24 14:30:00,0.0,1.0,0.0,0.0,0.0,569.0,0.0,0.9355,0.05,0.10185,1.000025425779023,0.10185014980877938,-0.16515158884084452,0.005282715376892769,-0.005143409160354717
24,2020-09-24 15:00:00,0.49700000000000005,0.503,0.0,-0.7845,0.0,339.0,0.0,0.912,0.06,0.1615,1.0000151482233548,0.1615046619439362,0.10185014980877938,0.0022866085251439464,-0.0021661893601272464
25,2020-09-24 15:30:00,0.49700000000000005,0.503,0.0,-0.7845,-0.7845,2660.0,0.0,0.854,0.109,0.296,1.0001188621655561,0.29608516715461225,0.05965451213515682,-0.0060682010625012035,0.00608200428112049
