,ticker,date,time,headline,neg,neu,pos,compound
0,NKE,2020-09-27,10:11AM,Digital Sales Could Send Nike Even Higher,0.0,1.0,0.0,0.0
1,NKE,2020-09-26,01:00PM,"Dow Jones Stocks To Buy And Watch In September 2020: Amgen, Apple, Home Depot, Microsoft",0.0,1.0,0.0,0.0
2,NKE,2020-09-26,11:09AM,5 Best Stocks in the Dow This Past Week: Nike Rises High,0.0,0.704,0.296,0.6369
3,NKE,2020-09-26,09:00AM,Oracle Buying TikTok and 15 More Strange  but Lucrative  Partnerships,0.147,0.853,0.0,-0.1397
4,NKE,2020-09-25,07:27PM,Nike Stock Looks Good for the Long Run,0.0,0.707,0.293,0.4404
5,NKE,2020-09-25,05:14PM,"Stock Market Correction Begins; Tesla Battery Day, Nike Earnings, TikTok Saga In Focus: Weekly Review",0.0,1.0,0.0,0.0
6,NKE,2020-09-25,02:46PM,"At Nike, Waste Is Working New Wonders",0.318,0.682,0.0,-0.4215
7,NKE,2020-09-25,02:12PM,3 Fitness Stocks Whose Hard Work Can Reward You,0.115,0.41,0.475,0.6597
8,NKE,2020-09-25,09:34AM,Unusual Options Activity Insight: Nike,0.0,1.0,0.0,0.0
9,NKE,2020-09-25,07:05AM,Preformed Line Products Company (NASDAQ:PLPC) Goes Ex-Dividend Soon,0.0,1.0,0.0,0.0
10,NKE,2020-09-24,04:22PM,Dow Jones Finishes Higher After Weak Jobless Claims Report As Tesla Shows This Bullish Chart Action,0.162,0.838,0.0,-0.4404
11,NKE,2020-09-24,04:07PM,Nike's new Air Jordan 35 aims to combine 'culture and a functional shoe',0.0,1.0,0.0,0.0
12,NKE,2020-09-24,02:34PM,Nike Stock: Is It A Buy As Digital Sales Soar Amid Coronavirus Crisis?,0.272,0.728,0.0,-0.6249
13,NKE,2020-09-24,02:18PM,Why Nike Is Pegged by an Analyst to See Big EPS Growth,0.0,0.809,0.191,0.3818
14,NKE,2020-09-24,01:05PM,"Amazon agreed to call it the 'Prime Bike,' says Echelon CEO",0.0,0.703,0.297,0.4215
15,NKE,2020-09-24,12:29PM,"Dow Jones Volatile on Elevated Unemployment Claims; Nike, Home Depot, and Goldman Sachs Talked Up by Analysts",0.153,0.847,0.0,-0.4404
16,NKE,2020-09-24,12:00PM,The Secret to Nike's Blowout Quarter,0.0,1.0,0.0,0.0
17,NKE,2020-09-24,11:34AM,Morning Bell With Jim Cramer: Is Johnson & Johnson a Buy?,0.0,1.0,0.0,0.0
18,NKE,2020-09-24,10:46AM,"Dow's nearly 50-point fall led by losses in shares of Boeing, Nike",0.181,0.671,0.148,-0.128
19,NKE,2020-09-24,09:30AM,"Despite Strong Fundaments, Nike Could See Price Weakness With the Broad Market",0.355,0.645,0.0,-0.6707
20,NKE,2020-09-23,07:01PM,"Jim Cramer: Tesla, Nike, and a Tale of Expectations",0.0,1.0,0.0,0.0
21,NKE,2020-09-23,06:34PM,"September Sell-Off: S&P 500 Craters 78 Points, Approaching Correction Levels as Apple, Oxy, Lead Tech Stocks, Energy Stocks Down",0.0,0.896,0.104,0.2732
22,NKE,2020-09-23,05:20PM,Nike is 'just getting started' after blowing away investor expectations,0.0,1.0,0.0,0.0
23,NKE,2020-09-23,04:47PM,Dow Falls 500 Points as Fed Warns More Stimulus Needed,0.135,0.865,0.0,-0.1027
24,NKE,2020-09-23,04:42PM,Dow Jones Sinks Over 500 Points But This Blue Chip Soars On Earnings,0.0,1.0,0.0,0.0
25,NKE,2020-09-23,04:36PM,US STOCKS-Wall Street closes lower on fears of a slowing economy,0.385,0.615,0.0,-0.6124
26,NKE,2020-09-23,04:28PM,"Nike, JinkoSolar, SPI Energy: 5 Top Gainers for Wednesday",0.0,0.606,0.394,0.4404
27,NKE,2020-09-23,04:01PM,US STOCKS-Wall Street closes lower on fears of a slowing economy,0.385,0.615,0.0,-0.6124
28,NKE,2020-09-23,03:21PM,The Nike Rebound Is Almost Complete,0.0,1.0,0.0,0.0
29,NKE,2020-09-23,03:17PM,Dow Jones Drops As Bears Batter Bulls; Apple Stock Surrenders Key Support,0.0,0.803,0.197,0.4019
30,NKE,2020-09-23,02:54PM,Why Under Armour Stock Just Jumped 7%,0.0,1.0,0.0,0.0
31,NKE,2020-09-23,02:52PM,"US STOCKS-Wall Street retreats as business activity slows, raising fears over economy",0.203,0.797,0.0,-0.4215
32,NKE,2020-09-23,02:30PM,Dow Jones Dives 400 Points As Selling Ramps Up; Nasdaq Drops Over 2%,0.0,1.0,0.0,0.0
33,NKE,2020-09-23,02:01PM,Nike stock surges 10% as fiscal 2021 revenue is expected to rise as much as low double digits,0.11,0.89,0.0,-0.2732
34,NKE,2020-09-23,01:14PM,US STOCKS-Wall Street retreats as business activity slows,0.0,1.0,0.0,0.0
35,NKE,2020-09-23,01:00PM,Nike stock hits all time highs,0.0,1.0,0.0,0.0
36,NKE,2020-09-23,12:51PM,Why Nike Stock Surged Today,0.0,1.0,0.0,0.0
37,NKE,2020-09-23,12:07PM,"Dow Jones Reverses Lower, But Nike Surges On Earnings; Apple Downgraded, While Tesla Dives 9% After Battery Day",0.115,0.885,0.0,-0.296
38,NKE,2020-09-23,11:58AM,US STOCKS-Wall Street retreats as business activity slows,0.0,1.0,0.0,0.0
39,NKE,2020-09-23,10:45AM,"Nike, Johnson & Johnson share gains lead the way, but Dow flat",0.0,0.732,0.268,0.3182
40,NKE,2020-09-23,10:39AM,Nikes Strong Earnings Kick Off a Sector Rally,0.0,0.645,0.355,0.5106
41,NKE,2020-09-23,10:36AM,Nikes Earnings Were So Good Its Rivals Adidas and Puma Are Rising,0.0,0.775,0.225,0.4927
42,NKE,2020-09-23,10:22AM,Nike's stock rally keeping the Dow in positive territory,0.0,0.69,0.31,0.5574
43,NKE,2020-09-23,10:19AM,"US STOCKS-S&P 500, Nasdaq retreat as business activity dips",0.0,0.816,0.184,0.2023
44,NKE,2020-09-23,10:12AM,Nike's digital transformation 'is just getting started': UBS' Jay Sole,0.0,1.0,0.0,0.0
45,NKE,2020-09-23,10:04AM,Stock market is 'waiting for the next shoe to drop': Shawn Cruz,0.0,1.0,0.0,0.0
46,NKE,2020-09-23,09:59AM,"Dow Jones Today Jumps, Nasdaq Dips As Nike Rallies; J&J Vaccine Enters Phase 3",0.0,1.0,0.0,0.0
47,NKE,2020-09-23,09:56AM,"Nike Soars to Record After Sales, Profit Surge Past Projections",0.0,0.756,0.244,0.4404
48,NKE,2020-09-23,09:52AM,Nike shares set for record high after digital sales power stellar results,0.0,0.833,0.167,0.296
49,NKE,2020-09-23,09:51AM,"Nike, General Mills beat earnings estimates, Walmart to hire 20K seasonal workers",0.0,1.0,0.0,0.0
50,NKE,2020-09-23,09:49AM,Nike Shares Soar To Record High As Digital Sales Surge Leads Q1 Earnings Beat,0.0,0.855,0.145,0.296
51,NKE,2020-09-23,09:45AM,"Nike, Boeing share gains contribute to Dow's 135-point climb",0.0,0.603,0.397,0.5574
52,NKE,2020-09-23,09:40AM,Nike Shares Just Hit an All-Time High: Inside the Quarter That Surprised Investors in the Best Possible Way,0.0,0.644,0.356,0.8074
53,NKE,2020-09-23,09:33AM,Dow rises over 100 points as stocks continue rebound from selloff,0.0,1.0,0.0,0.0
54,NKE,2020-09-23,08:49AM,"Dow Futures Gain, Nike Soars To Record Peak, As Global Markets Rebound Despite Coronavirus Spike",0.0,0.805,0.195,0.5267
55,NKE,2020-09-23,08:36AM,2 key numbers show how quickly Nike is bouncing back from the pandemic,0.0,1.0,0.0,0.0
56,NKE,2020-09-23,08:31AM,"US STOCKS-Nike set to lift S&P 500, Dow ahead of business activity data",0.0,1.0,0.0,0.0
57,NKE,2020-09-23,08:19AM,"Nike Stock Is Soaring. Yes, Its Earnings Were That Good.",0.0,0.588,0.412,0.6808
58,NKE,2020-09-23,08:13AM,Dow Jones Futures Jump 200 Points As Nike Soars 13% On Earnings; Tesla Dives On Battery Day,0.0,1.0,0.0,0.0
59,NKE,2020-09-23,07:57AM,Nikes Earnings Were Incredible. How the Company Just Did It.,0.0,1.0,0.0,0.0
60,NKE,2020-09-23,07:36AM,Nike is crushing competitors and Wall Street is obsessed again with the stock,0.276,0.724,0.0,-0.4939
61,NKE,2020-09-23,07:26AM,"What Tuesday Was, Nasdaq 100 Is Key, Halftime for a Vaccine, Nike Crushes It",0.195,0.805,0.0,-0.4404
62,NKE,2020-09-23,07:16AM,"Stock market news live updates: Stock futures point to a second day of gains, extending September's selling reprieve",0.0,0.87,0.13,0.34
63,NKE,2020-09-23,07:10AM,"Tesla, Nike, Dow Futures, Aurora Cannabis - 5 Things You Must Know Wednesday",0.0,1.0,0.0,0.0
64,NKE,2020-09-23,06:56AM,Futures rise ahead of business activity data; Nike shines,0.0,1.0,0.0,0.0
65,NKE,2020-09-23,06:54AM,US STOCKS-Futures rise ahead of business activity data; Nike shines,0.0,1.0,0.0,0.0
66,NKE,2020-09-23,06:19AM,The DJIA Leads as Sloppy Rotational Action Continues,0.0,1.0,0.0,0.0
67,NKE,2020-09-23,05:56AM,"Nike Jumps After Reporting Surprise Earnings Gain, Accelerating Online Sales",0.0,0.593,0.407,0.6705
68,NKE,2020-09-23,03:03AM,European stocks extend recovery ahead of PMIs; Adidas jumps,0.0,0.825,0.175,0.1779
69,NKE,2020-09-23,02:12AM,Nike Pops 13% As 1Q Online Sales Jump 82%,0.0,1.0,0.0,0.0
70,NKE,2020-09-22,10:53PM,Nike Tramples Analyst Expectations With Its Q1 2021 Results,0.0,1.0,0.0,0.0
71,NKE,2020-09-22,10:21PM,Nike expects permanent shift to online sales,0.0,1.0,0.0,0.0
72,NKE,2020-09-22,10:00PM,Nike Inc (NKE) Q1 2021 Earnings Call Transcript,0.0,1.0,0.0,0.0
73,NKE,2020-09-22,06:05PM,Nike Returns to Growth Amid Pandemic,0.0,0.658,0.342,0.3818
74,NKE,2020-09-22,05:50PM,Nike Doubles Profit Estimates on Strong Digital Sales,0.0,0.492,0.508,0.7351
75,NKE,2020-09-22,05:43PM,'It's very important that we get the consumer going again': Portfolio Manager,0.0,0.84,0.16,0.2716
76,NKE,2020-09-22,05:22PM,"Amazon best-positioned aggregator in fragmented e-commerce market, says analyst",0.0,0.825,0.175,0.1779
77,NKE,2020-09-22,05:14PM,"Nasdaq Jumps 180 Points, Led By Amazon, Lululemon; Tesla Slumps Ahead Of Battery Day",0.0,0.884,0.116,0.1779
78,NKE,2020-09-22,04:55PM,Nike brand digital sales jump 82% in Q1,0.0,1.0,0.0,0.0
79,NKE,2020-09-22,04:44PM,"Nike Reports Q1 Earnings Beat, Digital Sales Up 82% YoY",0.0,1.0,0.0,0.0
80,NKE,2020-09-22,04:43PM,"Nike Blows Past Analysts Estimates, Sending Stock Up High Single Digits",0.0,1.0,0.0,0.0
81,NKE,2020-09-22,04:42PM,Nike Earnings: What Happened with NKE,0.0,1.0,0.0,0.0
82,NKE,2020-09-22,04:27PM,"Nike smashes revenue, profit estimates on China demand, online boom",0.121,0.645,0.234,0.34
83,NKE,2020-09-22,04:19PM,Nike stock rallies after big earnings beat,0.0,1.0,0.0,0.0
84,NKE,2020-09-22,04:17PM,Nike swings back to a quarterly profit as digital sales surge 82%,0.0,0.775,0.225,0.4404
85,NKE,2020-09-22,03:45PM,"Dow's 162-point jump led by gains for Nike, Microsoft shares",0.0,0.635,0.365,0.5574
86,NKE,2020-09-22,03:18PM,Dow Jones Gains As Nasdaq Leads Way; Housing Stocks Make Constructive Moves,0.0,0.821,0.179,0.34
87,NKE,2020-09-22,02:41PM,"Dow's nearly 100-point climb led by gains for shares of Nike, Microsoft",0.0,0.685,0.315,0.5574
88,NKE,2020-09-22,01:44PM,Amazon Leads Overall and Retail Category in 2020 Loyalty Leaders List,0.0,0.634,0.366,0.6369
89,NKE,2020-09-22,01:37PM,"Nasdaq Leads Stock Gains, But Dow Lags; This Sector Rebounds",0.194,0.62,0.186,-0.0258
90,NKE,2020-09-22,01:33PM,"Nike, Procter & Gamble share gains lead the way, but Dow flat",0.0,0.732,0.268,0.3182
91,NKE,2020-09-22,12:47PM,Nike Reports Earnings Today. Heres What to Expect.,0.0,1.0,0.0,0.0
92,NKE,2020-09-22,12:07PM,"Nike expected to return to profit as online sales, demand from China pick up",0.091,0.732,0.177,0.34
93,NKE,2020-09-22,11:49AM,How to Trade Nike When It Reports Earnings Tuesday,0.0,1.0,0.0,0.0
94,NKE,2020-09-22,11:16AM,Under Armour CEO: 'Everybody will be shrinking somewhat coming out of COVID',0.0,1.0,0.0,0.0
95,NKE,2020-09-22,10:45AM,Here's What To Make Of NIKE's (NYSE:NKE) Returns On Capital,0.0,1.0,0.0,0.0
96,NKE,2020-09-22,10:34AM,"Nike Reports After the Bell Tuesday, Here's How to Trade It",0.0,1.0,0.0,0.0
97,NKE,2020-09-22,10:26AM,"Nike Earnings Rolling In After The Close, Following Powell Testimony To Congress",0.0,1.0,0.0,0.0
98,NKE,2020-09-22,10:13AM,Nike earnings preview: What to expect,0.0,1.0,0.0,0.0
99,NKE,2020-09-22,09:58AM,"Dow Jones Today, Stocks Flatten As Amazon Leads FANGs, Nike Up Ahead Of Earnings",0.0,0.884,0.116,0.1779
