,ticker,date,time,headline,neg,neu,pos,compound
0,FB,2020-09-28,04:52PM,"Facebook Inc. Cl A stock rises Monday, still underperforms market",0.0,1.0,0.0,0.0
1,FB,2020-09-28,04:21PM,Palantir eyes $22B market debut  here's what the secretive big-data firm does,0.0,1.0,0.0,0.0
2,FB,2020-09-28,04:05PM,"Stock market news live updates: Stocks jump, Dow gains 411 points",0.0,0.806,0.194,0.34
3,FB,2020-09-28,03:14PM,Philippines' Duterte calls out Facebook after accounts taken down,0.0,1.0,0.0,0.0
4,FB,2020-09-28,03:05PM,Philippines' Duterte calls out Facebook after accounts taken down,0.0,1.0,0.0,0.0
5,FB,2020-09-28,12:07PM,Mark Zuckerberg's 'Supreme Court' is up and running: Facebook exec,0.0,0.714,0.286,0.5574
6,FB,2020-09-28,12:07PM,5 Social Media Stocks Poised For Post-Pandemic Success,0.0,0.467,0.533,0.6908
7,FB,2020-09-28,11:28AM,Facebook executive on how the social media platform is gearing up for the 2020 presidential election,0.0,1.0,0.0,0.0
8,FB,2020-09-28,09:29AM,Tech giants are ignoring questions over the legality of their EU-US data transfers,0.184,0.816,0.0,-0.4019
9,FB,2020-09-28,06:57AM,"The Zacks Analyst Blog Highlights: Amazon, Google, Microsoft, Facebook and Tencent",0.0,0.855,0.145,0.1779
10,FB,2020-09-27,10:00AM,"We are entering a golden age for borderless, global teams",0.0,1.0,0.0,0.0
11,FB,2020-09-27,07:48AM,These 2 Robinhood Stocks Are Down Around 15% This Month: Should You Buy the Dip?,0.0,1.0,0.0,0.0
12,FB,2020-09-27,05:51AM,4 Stocks to Buy if the Stock Market Tech Wreck Continues,0.244,0.756,0.0,-0.4404
13,FB,2020-09-27,02:01AM,6 Alternatives for Investors Searching How to Buy the Ant Group IPO,0.0,1.0,0.0,0.0
14,FB,2020-09-26,05:32PM,"What to Know About Judge Amy Coney Barrett, Trumps Supreme Court Nominee",0.0,0.753,0.247,0.5574
15,FB,2020-09-26,05:27PM,A Right-Leaning Court Will Tackle Some Big Business Cases. The Outcomes Arent Obvious.,0.0,1.0,0.0,0.0
16,FB,2020-09-26,01:00PM,Facebook Wants to Be Your Default iPhone Messaging Service,0.0,1.0,0.0,0.0
17,FB,2020-09-26,11:08AM,These Are The 5 Best Stocks To Buy And Watch Now,0.0,0.682,0.318,0.6369
18,FB,2020-09-26,09:47AM,3 Stocks to Buy and Hold for Decades,0.0,1.0,0.0,0.0
19,FB,2020-09-26,08:32AM,Opinion: Why Mr. Market doesnt care if democracy is collapsing,0.376,0.624,0.0,-0.5897
20,FB,2020-09-26,06:30AM,"We Ask Successful Investors: If You Could Only Own 3 Stocks, What Would They Be?",0.0,0.774,0.226,0.5859
21,FB,2020-09-25,08:39PM,"As Zoom and Videoconferencing Boom, TVs Are Getting Left Behind",0.0,1.0,0.0,0.0
22,FB,2020-09-25,05:56PM,Google Policy Limits Ads for Election as It Does for Disasters,0.265,0.735,0.0,-0.5574
23,FB,2020-09-25,05:33PM,"Apple Gives In, Allows Facebook Pay for Paid Online Events",0.135,0.865,0.0,-0.1027
24,FB,2020-09-25,05:14PM,"Apple Decides to Waive 30% Cut of Paid Events on Facebook, but Only for 3 Months",0.1,0.9,0.0,-0.1406
25,FB,2020-09-25,04:25PM,"Alphabet Inc. Cl A stock rises Friday, still underperforms market",0.0,1.0,0.0,0.0
26,FB,2020-09-25,04:09PM,"Market Recap: Friday, September 25",0.0,1.0,0.0,0.0
27,FB,2020-09-25,04:08PM,"Facebook Stock Looks Poised to Rally Back to $300, Says 5-Star Analyst",0.0,0.846,0.154,0.25
28,FB,2020-09-25,04:06PM,Apple Temporarily Stops Taking 30% Cut of Facebook Paid Events,0.316,0.684,0.0,-0.4019
29,FB,2020-09-25,03:33PM,Tech Companies Wager Billions On Race To Win Over These Consumers,0.0,0.725,0.275,0.5859
30,FB,2020-09-25,02:14PM,Republican AG Slams Democrats Who Would Shun DOJs Google Suit,0.0,1.0,0.0,0.0
31,FB,2020-09-25,01:50PM,Ex-Facebook and Pinterest exec explains how tech addiction made him rethink his life's work,0.0,1.0,0.0,0.0
32,FB,2020-09-25,01:24PM,Antitrust investigations into Google & Facebook heat up,0.0,1.0,0.0,0.0
33,FB,2020-09-25,12:08PM,Facebook events service gets temporary exemption from Apple App Store fees: blog post,0.0,1.0,0.0,0.0
