,date_time,ticker,headline,neg,neu,pos,compound
17,2020-09-25 10:00:00,AMZN,Should You Avoid GameStop No Matter How Good the Price?,0.306,0.41700000000000004,0.278,-0.1027
18,2020-09-25 09:45:00,AMZN,"Is Amazon Stock A Buy Right Now? Here's What Earnings, Charts Show",0.0,0.855,0.145,0.1779
19,2020-09-25 09:31:00,AMZN,Look What Amazon is Unveiling Next,0.0,0.746,0.254,0.1779
20,2020-09-25 09:19:00,AMZN,Microsoft Declares War on Twilio With a New Cloud Service,0.32799999999999996,0.672,0.0,-0.5994
21,2020-09-25 08:54:00,AMZN,FedEx Stock Is on Fire. Wall Street Says Its Still a Buy.,0.19399999999999998,0.8059999999999999,0.0,-0.34
22,2020-09-25 08:05:00,AMZN,Palantir Is Going Public. What You Need to Know.,0.0,1.0,0.0,0.0
23,2020-09-25 07:55:00,AMZN,Amazon Unveiled New Hardware at Its Virtual Product Event. Heres Whats New.,0.0,0.866,0.134,0.1779
24,2020-09-25 07:30:00,AMZN,"[video]4 Thoughts on Amazon's Echo, Fire TV and Cloud Gaming Launches",0.19399999999999998,0.8059999999999999,0.0,-0.34
25,2020-09-25 07:15:00,AMZN,"Got $3,000? Here Are 3 Surefire High-Growth Stocks That Are Just Getting Started",0.0,0.846,0.154,0.25
26,2020-09-25 06:00:00,AMZN,The #MeToo movement blew up the way Hollywood operates: Jessica Alba,0.0,1.0,0.0,0.0
27,2020-09-25 05:35:00,AMZN,Amazon's $250 Ring Camera Will Fly Around The House  And Record Everything,0.0,1.0,0.0,0.0
28,2020-09-24 22:56:00,AMZN,"Amazon Launches Luna, a Cloud-Based Video Game Service",0.0,0.779,0.221,0.1779
29,2020-09-24 21:35:00,AMZN,Amazon Joins Fellow Tech Giants In The 'Game Wars' With 'Luna' Launch,0.235,0.654,0.111,-0.4404
30,2020-09-24 20:58:00,AMZN,Amazon's Fire TV Gets a Makeover to Better Compete With Roku,0.18,0.602,0.218,0.128
31,2020-09-24 19:40:00,AMZN,"Amazon Chases Google, Microsoft in the Game-Streaming Market",0.0,0.805,0.195,0.1779
32,2020-09-24 18:48:00,AMZN,Apple Buys Startup That Creates Radio-Like Stations for Podcasts,0.0,0.792,0.20800000000000002,0.2732
33,2020-09-24 18:16:00,AMZN,"Deliveroo, Backed by Amazon, Could Launch a 2021 IPO",0.0,0.682,0.318,0.2023
34,2020-09-24 17:35:00,AMZN,'The biggest risk is uncertainty': AllianceBernstein's Valerie Grant on headwinds facing the market ahead of the election,0.107,0.765,0.128,0.1027
35,2020-09-24 17:30:00,AMZN,"Dow Jones Futures: Amid Whipsaw Stock Market Action, Tesla, Nvidia, These Tech Titans Hold Key Support",0.0,0.847,0.153,0.4019
36,2020-09-24 17:21:00,AMZN,Microsoft's Xbox boss: Video games undergoing the 'same transformation' as TV and music did,0.0,1.0,0.0,0.0
37,2020-09-24 17:17:00,AMZN,"Amazon Unveils New Echo Lineup, Game Streaming Service, More",0.0,0.825,0.175,0.1779
38,2020-09-24 17:14:00,AMZN,Amazons New Echo Show 10 Features Body-tracking,0.155,0.845,0.0,-0.0258
39,2020-09-24 16:38:00,AMZN,"Amazon to roll out all-new Echo speakers, gaming streaming service Luna, flying Ring camera",0.0,0.884,0.11599999999999999,0.1779
40,2020-09-24 16:36:00,AMZN,"Amazon Enters Gaming Field; Announces Devices For Home Security, TV",0.0,0.6609999999999999,0.33899999999999997,0.4767
41,2020-09-24 16:25:00,AMZN,"Netflix Inc. stock rises Thursday, outperforms market",0.0,1.0,0.0,0.0
42,2020-09-24 16:25:00,AMZN,Amazon.com Inc. stock outperforms market on strong trading day,0.0,0.708,0.292,0.5106
43,2020-09-24 16:25:00,AMZN,3M Co. stock outperforms market on strong trading day,0.0,0.708,0.292,0.5106
44,2020-09-24 16:22:00,AMZN,"Microsoft Bolsters Cloud Offerings With Azure, Teams Enhancements",0.0,1.0,0.0,0.0
45,2020-09-24 15:53:00,AMZN,Amazon unveils indoor security drone,0.0,0.423,0.5770000000000001,0.4767
46,2020-09-24 15:10:00,AMZN,The rotation to more value and cyclical sectors has already begun: Wealth Consulting Group CEO,0.0,0.688,0.312,0.7089
47,2020-09-24 14:44:00,AMZN,Why IPOs Are Risky,0.375,0.625,0.0,-0.2023
48,2020-09-24 14:36:00,AMZN,Here's everything Amazon announced at its latest hardware event,0.0,0.825,0.175,0.1779
49,2020-09-24 14:15:00,AMZN,"Amazon redesigns Fire TV, introduces new Fire TV Stick and low-cost Fire TV Stick Lite",0.36200000000000004,0.5529999999999999,0.085,-0.6705
50,2020-09-24 14:13:00,AMZN,"Amazon Unveils Echo Show 10 With Netflix Streaming, Announces Luna Cloud Gaming Service and More",0.0,0.892,0.10800000000000001,0.1779
51,2020-09-24 14:09:00,AMZN,Amazon launches Luna cloud gaming service competing with Microsoft and Google,0.0,0.855,0.145,0.1779
52,2020-09-24 13:57:00,AMZN,GRAPHIC-'Healthy correction' or something more? Stock swings keep investors on edge,0.0,1.0,0.0,0.0
53,2020-09-24 13:16:00,AMZN,Amazon unveils indoor drone and car alarm in security product rollout,0.166,0.552,0.28300000000000003,0.1779
54,2020-09-24 13:12:00,AMZN,Amazon adds to its lineup of voice-controlled gadgets,0.0,0.805,0.195,0.1779
55,2020-09-24 13:05:00,AMZN,"Amazon agreed to call it the 'Prime Bike,' says Echelon CEO",0.0,0.703,0.297,0.4215
56,2020-09-24 13:02:00,AMZN,US STOCKS-Tech stocks lift Wall Street as economic rebound slows,0.0,1.0,0.0,0.0
57,2020-09-24 12:23:00,AMZN,Alphabet Stock Should Be a Major Winner for the Shelter-In-Place Holidays,0.0,0.556,0.444,0.7506
58,2020-09-24 11:44:00,AMZN,US STOCKS-Nasdaq rises on tech boost as economic recovery cools,0.0,0.769,0.231,0.4019
59,2020-09-24 11:39:00,AMZN,What a Biden presidency would mean for tech stocks,0.0,1.0,0.0,0.0
60,2020-09-24 11:17:00,AMZN,Is Plug Power Stock a Buy?,0.0,1.0,0.0,0.0
61,2020-09-24 10:57:00,AMZN,"Spotify, Hollywood producer Chernin to adapt podcast shows for films, TV",0.0,1.0,0.0,0.0
62,2020-09-24 10:53:00,AMZN,Echelon CEO responds to controversy of 'prime bike' on Amazon,0.0,0.841,0.159,0.1779
64,2020-09-24 10:06:00,AMZN,Deliveroo Is Said to Start Talks for IPO After Delivery Spike,0.0,1.0,0.0,0.0
65,2020-09-24 09:27:00,AMZN,Is Amazon Stock a Buy?,0.0,0.638,0.36200000000000004,0.1779
66,2020-09-24 09:04:00,AMZN,Are FedEx and UPS Still a Good Value?,0.0,0.485,0.515,0.6486
67,2020-09-24 08:59:00,AMZN,US STOCKS-Wall Street set to open lower as labor market recovery cools,0.16699999999999998,0.833,0.0,-0.29600000000000004
68,2020-09-24 08:50:00,AMZN,Tencent's Gaming Business Could Be Trump's Next Target,0.0,1.0,0.0,0.0
69,2020-09-24 08:21:00,AMZN,Dow Jones Futures: Stock Market Sells Off Bearishly; Tesla Extends Battery Day Dive,0.0,0.889,0.111,0.128
70,2020-09-24 08:00:00,AMZN,"50 Years After Milton Friedman, Companies Wrestle With Wider Purpose",0.0,1.0,0.0,0.0
71,2020-09-24 07:18:00,AMZN,18 ETFs That Could Help You Send Your Kids to College,0.0,0.787,0.213,0.4019
72,2020-09-24 07:15:00,AMZN,Better Hot IPO Stock: Snowflake vs. JFrog,0.0,0.674,0.326,0.4404
73,2020-09-24 06:06:00,AMZN,The FAANG Stock News You Completely Missed Last Month,0.23800000000000002,0.762,0.0,-0.3597
74,2020-09-23 21:31:00,AMZN,"China Has a New Richest Person, With Jack Ma Dethroned",0.0,0.7020000000000001,0.298,0.5267
75,2020-09-23 18:34:00,AMZN,"September Sell-Off: S&P 500 Craters 78 Points, Approaching Correction Levels as Apple, Oxy, Lead Tech Stocks, Energy Stocks Down",0.0,0.8959999999999999,0.10400000000000001,0.2732
76,2020-09-23 17:16:00,AMZN,Amazon Prime Day Begins Oct. 13: Report,0.0,0.779,0.221,0.1779
77,2020-09-23 16:36:00,AMZN,US STOCKS-Wall Street closes lower on fears of a slowing economy,0.385,0.615,0.0,-0.6124
78,2020-09-23 16:25:00,AMZN,"Netflix Inc. stock falls Wednesday, underperforms market",0.0,1.0,0.0,0.0
79,2020-09-23 16:25:00,AMZN,"Amazon.com Inc. stock falls Wednesday, underperforms market",0.0,1.0,0.0,0.0
80,2020-09-23 16:25:00,AMZN,3M Co. stock outperforms market despite losses on the day,0.0,0.799,0.201,0.3089
81,2020-09-23 16:01:00,AMZN,Peloton Stock Rises As Amazon Denies Echelon Bike Ties,0.243,0.609,0.14800000000000002,-0.2732
83,2020-09-23 15:41:00,AMZN,Amazon denies connection to Echelon Fitness Prime Bike,0.24100000000000002,0.431,0.32799999999999996,0.0
84,2020-09-23 14:52:00,AMZN,"US STOCKS-Wall Street retreats as business activity slows, raising fears over economy",0.203,0.797,0.0,-0.4215
85,2020-09-23 13:28:00,AMZN,7 of the biggest reasons why the stock market is having a dreadful September,0.209,0.7909999999999999,0.0,-0.4404
86,2020-09-23 13:28:00,AMZN,Don't Sweat the Prime Bike Snafu: These 2 Other Recent Amazon Announcements Are Much Bigger Deals,0.192,0.7140000000000001,0.09300000000000001,-0.4215
87,2020-09-23 13:15:00,AMZN,Amazon tells Echelon to stop selling Prime Bike,0.222,0.606,0.172,-0.128
88,2020-09-23 13:14:00,AMZN,US STOCKS-Wall Street retreats as business activity slows,0.0,1.0,0.0,0.0
89,2020-09-23 12:32:00,AMZN,Why a president Joe Biden might be great for Tesla stock: analyst,0.0,0.7090000000000001,0.29100000000000004,0.6249
90,2020-09-23 12:30:00,AMZN,Where Will Amazon Be in 10 Years?,0.0,0.779,0.221,0.1779
91,2020-09-23 12:29:00,AMZN,Top Strategists on Where to Invest Now,0.0,0.769,0.231,0.2023
92,2020-09-23 12:17:00,AMZN,The Biggest Retail Takeovers and Mergers of the 2000s and 2010s,0.0,1.0,0.0,0.0
93,2020-09-23 12:02:00,AMZN,Peloton Shares Rebound After Amazon Denies Echelon Partnership,0.239,0.42700000000000005,0.33299999999999996,0.0258
95,2020-09-23 11:37:00,AMZN,Google Antitrust Lawsuit to Narrowly Focus on Search Dominance,0.17800000000000002,0.654,0.168,-0.0258
96,2020-09-23 11:25:00,AMZN,Is Target Stock a Buy?,0.0,1.0,0.0,0.0
97,2020-09-23 11:21:00,AMZN,"Amazon (AMZN) Has Risen 80% in Last One Year, Outperforms Market",0.0,0.855,0.145,0.1779
98,2020-09-23 11:03:00,AMZN,Amazon Prime Day: You Only Have a Few Weeks to Prepare,0.0,0.841,0.159,0.1779
99,2020-09-23 10:44:00,AMZN,Peloton Rebounds as Amazon Debunks $499 'Prime Bike' Offering,0.0,0.825,0.175,0.1779
0,2020-09-28 21:22:00,AMZN,4 Underrated Tech Stocks,0.0,1.0,0.0,0.0
1,2020-09-28 19:24:00,AMZN,Investor Buffett Discloses His Snowflake Stake,0.0,1.0,0.0,0.0
2,2020-09-28 18:16:00,AMZN,"Amazon Luna: Great Idea, Challenging Business Model, Says Analyst",0.0,0.44799999999999995,0.552,0.7506
3,2020-09-28 18:15:00,AMZN,How to Spot Opportunities in the Auto Sector,0.0,0.7290000000000001,0.271,0.3818
4,2020-09-28 17:12:00,AMZN,"Ex-Amazon Manager, 2 Others Charged by SEC With Insider Trading",0.184,0.816,0.0,-0.2023
5,2020-09-28 16:52:00,AMZN,Amazon.com Inc. stock outperforms competitors on strong trading day,0.0,0.708,0.292,0.5106
6,2020-09-28 16:45:00,AMZN,Target's Deal Days Goes Head-To-Head With Amazon Prime Days,0.0,0.825,0.175,0.1779
7,2020-09-28 16:21:00,AMZN,Amazon Prime Day Includes Incentives To Buy From Small Businesses,0.0,0.667,0.33299999999999996,0.4588
8,2020-09-28 16:05:00,AMZN,"Stock market news live updates: Stocks jump, Dow gains 411 points",0.0,0.8059999999999999,0.19399999999999998,0.34
9,2020-09-28 15:50:00,AMZN,"Amazon, Apple, Nvidia, Netflix, PayPal, ServiceNow: Who Got Cut Or Trimmed?",0.16399999999999998,0.703,0.133,-0.1027
10,2020-09-28 15:21:00,AMZN,Amazon reveals Prime Day dates,0.0,0.7020000000000001,0.298,0.1779
11,2020-09-28 14:46:00,AMZN,"Snowflake, Homebuilders, Money Girl, and More",0.0,1.0,0.0,0.0
12,2020-09-28 13:55:00,AMZN,15 Innovative Companies Disrupting Their Industries,0.0,0.633,0.36700000000000005,0.4404
13,2020-09-28 13:32:00,AMZN,2 Stocks That Won't Be Affected by a Market Crash,0.266,0.591,0.142,-0.3085
14,2020-09-28 13:25:00,AMZN,Better Buy: Roku vs. The Trade Desk,0.0,0.674,0.326,0.4404
15,2020-09-28 12:30:00,AMZN,Skip the Bonds -- Walmart Is a Dividend Aristocrat to Buy Today,0.0,1.0,0.0,0.0
16,2020-09-28 12:00:00,AMZN,Is Amazon Running Out of Reinvestment Options?,0.0,0.779,0.221,0.1779
17,2020-09-28 11:39:00,AMZN,3 Stocks that Cut You a Check Each Month,0.259,0.741,0.0,-0.2732
18,2020-09-28 11:35:00,AMZN,Amazon Stock Rises as Prime Day Confirmed for Oct. 13-14,0.0,0.841,0.159,0.1779
19,2020-09-28 11:24:00,AMZN,"Amazon (AMZN) Has Risen 82% in Last One Year, Outperforms Market",0.0,0.855,0.145,0.1779
20,2020-09-28 10:59:00,AMZN,Better Buy: Etsy vs. Amazon,0.0,0.395,0.605,0.5574
21,2020-09-28 10:59:00,AMZN,"Markets higher with elections, tech in focus",0.0,1.0,0.0,0.0
22,2020-09-28 10:43:00,AMZN,Amazon Prime Day kicks off on October 13th,0.0,0.805,0.195,0.1779
23,2020-09-28 10:37:00,AMZN,Trump's past tweets slammed others for not paying enough taxes and claimed he pays 'more',0.0,1.0,0.0,0.0
24,2020-09-28 10:30:00,AMZN,Amazons Pandemic Prime Day Adds to Retailers' Scary October,0.381,0.619,0.0,-0.5106
25,2020-09-28 10:30:00,AMZN,Target to host Deal Days shopping event during Amazon Prime Day,0.0,0.855,0.145,0.1779
26,2020-09-28 10:30:00,AMZN,Primed for Prime Day and Most Everything Else Amazon,0.0,0.8029999999999999,0.19699999999999998,0.2415
27,2020-09-28 09:53:00,AMZN,Amazon Prime Day Is Back. Expect Some Big Numbers.,0.0,0.825,0.175,0.1779
28,2020-09-28 08:35:00,AMZN,Is It Time to Buy These 3 Beaten-Down Dow Jones Stocks?,0.0,1.0,0.0,0.0
29,2020-09-28 08:05:00,AMZN,Netflix price hike looms  here's how much more money Netflix may haul in,0.11800000000000001,0.882,0.0,-0.1531
30,2020-09-28 07:31:00,AMZN,Forget Pumpkin Spice -- It's IPO Season. But Are They Worth It?,0.138,0.725,0.138,0.0
31,2020-09-28 07:21:00,AMZN,3 Wildly Successful Stocks I Wouldn't Buy With Free Money,0.21600000000000003,0.48,0.304,0.2728
32,2020-09-28 07:17:00,AMZN,Amazon will host its delayed Prime Day shopping event on Oct. 13 and 14,0.122,0.769,0.109,-0.0516
33,2020-09-28 06:06:00,AMZN,The 5 Fastest-Growing Stocks Warren Buffett Owns,0.0,1.0,0.0,0.0
34,2020-09-28 03:40:00,AMZN,"Amazon Confirms Prime Day Coming Oct. 13, To Focus On 'Small Businesses'",0.0,0.866,0.134,0.1779
35,2020-09-28 03:01:00,AMZN,"Amazon Announces Plans to Create 3,500 Jobs at Vancouver and Toronto Tech Hubs",0.0,0.743,0.257,0.4215
36,2020-09-28 00:00:00,AMZN,"Gaming, E-Commerce Deals Herald New Age for Polish Tech",0.0,1.0,0.0,0.0
37,2020-09-27 13:30:00,AMZN,Top 10 Logistics Companies in the World,0.0,0.769,0.231,0.2023
38,2020-09-27 10:28:00,AMZN,Better Buy: Shopify vs. Amazon,0.0,0.395,0.605,0.5574
39,2020-09-27 09:00:00,AMZN,This is how police request customer data from Amazon,0.0,0.825,0.175,0.1779
40,2020-09-27 08:00:00,AMZN,"Forget Hot IPOs, Buy These Top Tech Stocks Instead",0.17800000000000002,0.654,0.168,-0.0258
41,2020-09-27 07:36:00,AMZN,Is XPO Logistics Stock a Buy?,0.0,1.0,0.0,0.0
42,2020-09-27 05:51:00,AMZN,4 Stocks to Buy if the Stock Market Tech Wreck Continues,0.244,0.7559999999999999,0.0,-0.4404
43,2020-09-26 11:19:00,AMZN,Better Buy: Amazon vs. Ulta Beauty,0.0,0.263,0.737,0.8126
44,2020-09-26 09:12:00,AMZN,GameStop Investors Need to Look Beyond the Console Upgrades,0.0,1.0,0.0,0.0
45,2020-09-26 08:49:00,AMZN,What to Know Before You Buy Etsy Stock,0.0,1.0,0.0,0.0
46,2020-09-26 07:45:00,AMZN,Better Buy: MercadoLibre vs. Amazon,0.0,0.395,0.605,0.5574
47,2020-09-26 06:30:00,AMZN,"We Ask Successful Investors: If You Could Only Own 3 Stocks, What Would They Be?",0.0,0.774,0.226,0.5859
48,2020-09-26 04:21:00,AMZN,Point/Counterpoint: The Case for Peloton,0.0,1.0,0.0,0.0
