,ticker,date,time,headline,neg,neu,pos,compound
0,GS,2020-09-30,04:53PM,Goldman Sachs to go ahead with 'modest' job cuts after coronavirus pause,0.167,0.833,0.0,-0.296
1,GS,2020-09-30,04:15PM,Fed extends ban on share buybacks at big banks through Q4,0.235,0.523,0.242,-0.2263
2,GS,2020-09-30,03:31PM,GS MORTGAGE-BACKED SECURITIES TRUST 2020-PJ4 -- Moody's assigns definitive ratings to Prime RMBS issued by GS Mortgage-Backed Securities Trust 2020-PJ4,0.0,0.562,0.438,0.9094
3,GS,2020-09-30,02:05PM,'Halftime Report' Traders Share Their Thoughts On Starbucks And Goldman Sachs,0.0,0.82,0.18,0.296
4,GS,2020-09-30,01:09PM,Goldman Names Co-Heads of Consumer and Wealth Management Unit,0.0,0.714,0.286,0.4939
5,GS,2020-09-30,12:21PM,"American Express, Amgen Inc. share gains contribute to Dow's 488-point rally",0.0,0.662,0.338,0.5574
6,GS,2020-09-30,11:24AM,Recapping contentious 2020 presidential debate,0.355,0.645,0.0,-0.296
7,GS,2020-09-30,11:23AM,Wall Street banks net $64 billion in fees in bumper year for M&A and IPOs,0.0,1.0,0.0,0.0
8,GS,2020-09-30,11:18AM,Goldman Sachs Continues to Simplify With Personnel Moves,0.0,1.0,0.0,0.0
9,GS,2020-09-30,10:46AM,"Dow's 416-point rally highlighted by gains for shares of Boeing, Dow Inc.",0.0,0.685,0.315,0.5574
10,GS,2020-09-30,10:05AM,Drifting Hedge Fund Star Could Do With a New Co-Pilot,0.0,1.0,0.0,0.0
11,GS,2020-09-30,09:45AM,"Boeing, Dow Inc. share gains lead Dow's 214-point climb",0.0,0.603,0.397,0.5574
12,GS,2020-09-30,07:36AM,"Trump, Biden Clashed in the First Presidential Debate. Stock Futures Turned Lower Afterwards.",0.155,0.845,0.0,-0.296
13,GS,2020-09-30,05:30AM,Goldman Sachs names Iain Drayton co-head of investment banking in Asia,0.0,1.0,0.0,0.0
14,GS,2020-09-30,01:15AM,Record $40 Billion Deal for NTT Sparks Talk of Bigger SoftBank Buyout,0.0,1.0,0.0,0.0
15,GS,2020-09-29,10:54PM,Goldman Sachs promotes Drayton in Asia: memo,0.0,0.714,0.286,0.34
16,GS,2020-09-29,03:44PM,Goldman: Number of new business surged in the third quarter,0.0,0.874,0.126,0.0772
17,GS,2020-09-29,01:17PM,The First Presidential Debate Is Tonight. Heres How Goldman Sachs Expects Stocks to Respond.,0.0,1.0,0.0,0.0
18,GS,2020-09-29,12:34PM,"Goldman Sachs streamlines asset, consumer, wealth management units",0.0,0.513,0.487,0.6908
19,GS,2020-09-29,12:31PM,"Goldman Sachs streamlines asset, consumer, wealth management units",0.0,0.513,0.487,0.6908
20,GS,2020-09-29,03:48AM,Goldman Joins JPMorgan in Building Singapore Forex Trading Hub,0.0,1.0,0.0,0.0
21,GS,2020-09-28,07:49PM,Cybersecurity Software Firm McAfee Files for Nasdaq IPO,0.0,1.0,0.0,0.0
22,GS,2020-09-28,12:45PM,"Boeing, Dow Inc. share gains lead Dow's 537-point rally",0.0,0.603,0.397,0.5574
23,GS,2020-09-28,09:16AM,Goldman's consumer bank chief to step down in leadership swap - Bloomberg News,0.0,1.0,0.0,0.0
24,GS,2020-09-28,05:46AM,Wall Street Opens Higher as Rebound Continues; Dow up 335 Points,0.0,1.0,0.0,0.0
25,GS,2020-09-27,01:00AM,Oil Heavyweights Look Ready for a Showdown,0.0,0.667,0.333,0.3612
26,GS,2020-09-25,07:27PM,Nike Stock Looks Good for the Long Run,0.0,0.707,0.293,0.4404
27,GS,2020-09-25,05:16PM,"Risks of a Delayed Election Outcome Are Overblown, Goldman Sachs Says",0.333,0.667,0.0,-0.4588
28,GS,2020-09-25,12:58PM,"Dow Jones Up 100 Points After Early Dive; Apple, Microsoft Lead Tech Stock Rally",0.0,1.0,0.0,0.0
29,GS,2020-09-25,09:51AM,Googles Search Business Targeted in U.S. Antitrust Case,0.0,1.0,0.0,0.0
30,GS,2020-09-25,09:47AM,"Goldman Sachs, Caterpillar share losses lead Dow's 67-point drop",0.369,0.462,0.169,-0.3818
31,GS,2020-09-25,07:00AM,Dont Let Politics Strangle Virus-Economy Relief,0.0,0.617,0.383,0.4767
32,GS,2020-09-25,06:21AM,How Harley-Davidson Lost Its Rumble in India,0.277,0.723,0.0,-0.3182
33,GS,2020-09-25,03:05AM,Banker Culture Slips In the Pandemic,0.0,1.0,0.0,0.0
34,GS,2020-09-24,04:22PM,Dow Jones Finishes Higher After Weak Jobless Claims Report As Tesla Shows This Bullish Chart Action,0.162,0.838,0.0,-0.4404
35,GS,2020-09-24,03:49PM,"Dow's nearly 50-point jump highlighted by gains in shares of Goldman Sachs, Apple Inc.",0.0,0.723,0.277,0.5574
36,GS,2020-09-24,03:09PM,"Nasdaq Reverses Higher, Tesla Makes Bullish Move; Dow Jones Led By Goldman Sachs, Apple",0.0,1.0,0.0,0.0
37,GS,2020-09-24,02:49PM,"Dow's 129-point jump highlighted by gains for shares of Goldman Sachs, Coca-Cola",0.0,0.685,0.315,0.5574
38,GS,2020-09-24,02:35PM,Goldman Sachs finances MercadoLibre loans to Brazil small companies,0.0,1.0,0.0,0.0
39,GS,2020-09-24,01:56PM,"Goldman Sachs Has Benefited From Market Volatility. Its Time to Buy the Stock, Analyst Says.",0.0,1.0,0.0,0.0
40,GS,2020-09-24,01:49PM,"Goldman Sachs, Apple Inc. share gains lead Dow's 286-point rally",0.0,0.635,0.365,0.5574
41,GS,2020-09-24,01:35PM,Dow Jones Roars Back From Big Early Dive As Stocks Shrug Off Jobs Data,0.0,1.0,0.0,0.0
42,GS,2020-09-24,12:49PM,"Dow jumps 100 points on gains in Goldman Sachs, Apple Inc. stocks",0.0,0.821,0.179,0.34
43,GS,2020-09-24,12:29PM,"Dow Jones Volatile on Elevated Unemployment Claims; Nike, Home Depot, and Goldman Sachs Talked Up by Analysts",0.153,0.847,0.0,-0.4404
44,GS,2020-09-24,11:46AM,"Goldman Sachs, Apple Inc. share gains lead Dow's 30-point jump",0.0,0.635,0.365,0.5574
45,GS,2020-09-24,11:19AM,I think it sent the right message  Goldman Sachs CEO David Solomon spent every day in the office at height of pandemic,0.0,1.0,0.0,0.0
46,GS,2020-09-24,11:00AM,P/E Ratio Overview: Goldman Sachs Group,0.0,1.0,0.0,0.0
47,GS,2020-09-24,10:25AM,US STOCKS-Nasdaq rises on tech boost as economic recovery cools,0.0,0.769,0.231,0.4019
48,GS,2020-09-24,09:58AM,"Dow Jones Today, Stocks Rebound Off Opening Lows; Tesla Drags On Nasdaq; Jefferies Financial, Owens & Minor Spike",0.189,0.811,0.0,-0.3612
49,GS,2020-09-24,08:59AM,US STOCKS-Wall Street set to open lower as labor market recovery cools,0.167,0.833,0.0,-0.296
50,GS,2020-09-24,06:31AM,"Goldman upgraded to buy at UBS, says election volatility could be a boost",0.0,0.803,0.197,0.4019
51,GS,2020-09-24,04:41AM,Working From Home in a Pandemic Is Not Shirking It,0.0,1.0,0.0,0.0
52,GS,2020-09-23,02:57PM,Why online savings accounts interest rates have fallen  and some more than others,0.152,0.667,0.182,0.128
53,GS,2020-09-23,09:00AM,Aboard a Winnebago in Search of Better Angels,0.0,0.556,0.444,0.4588
54,GS,2020-09-23,08:33AM,Green Hydrogen Could Become a $12 Trillion Market. Heres How to Play It.,0.0,0.821,0.179,0.34
